Geography,lon,lat,his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,311_index_per_property
360290005002,1073277.88492,1044607.90336,39.36507936507937,75.31048186785891,123.561584447296,0.463448276,0.060240964,25611,0.160849772,0.191724138,0.060689655,0.487571702,0.842105263,0.042758621,0.008344924,0.287215412,0.189141856,0.0,0.281070746,0.0,0.0,1900.0,40000.0,0.479923518,5.079365079365079
360290063012,1069048.1461,1064874.02353,51.87165775401069,57.13765913655939,90.6786,0.065491184,0.034220532,49491,0.039246468,0.137376238,0.131188119,0.168674699,0.346153846,0.15470297,0.0,0.163170163,0.263403263,0.0,0.306024096,0.0,0.0,1900.0,321000.0,0.026506024,6.951871657754011
360290052013,1077970.04448,1067989.29486,52.17391304347826,50.46600312168679,85.07151246253706,0.07615894,0.0,33275,0.056603774,0.097701149,0.221264368,0.303249097,0.142857143,0.58045977,0.004643963,0.137254902,0.111111111,0.0,0.162454874,0.198555957,0.165229885,1910.0,238000.0,0.144404332,13.043478260869565
360290011002,1085265.61738,1041991.47481,39.69465648854962,40.19469339034556,142.26921053736476,0.091580502,0.029761905,32484,0.082191781,0.270310192,0.149187592,0.142394822,0.891089109,0.023633678,0.0,0.660377358,0.0,0.0,0.84789644,0.0,0.0,1928.0,95000.0,0.132686084,8.396946564885496
360290067024,1070175.0196,1058045.4019,44.89795918367347,61.5935740523299,91.1008253758618,0.112866817,0.0,30386,0.112866817,0.216704289,0.0,0.139037433,0.0,0.571106095,0.0,0.048262548,0.708494208,0.0,0.0,0.018716578,0.0,1929.0,356000.0,0.42513369,14.285714285714285
360290024005,1084650.49223,1054386.73363,56.41025641025641,55.35990588763333,117.21913437927208,0.295536791,0.077151335,18329,0.514680484,0.06377858,0.202166065,0.378516624,0.0,0.600481348,0.057104914,0.115384615,0.0,0.0,0.57544757,0.0,0.004813478,1910.0,22000.0,0.345268542,11.858974358974358
360290068022,1068683.61441,1056091.70135,80.0,54.19135194519571,96.85569422256478,0.076171875,0.066312997,49870,0.0,0.177734375,0.103515625,0.127388535,1.0,0.248046875,0.0,0.217277487,0.112565445,0.0,0.576433121,0.0,0.0,1900.0,214000.0,0.143312102,13.448275862068964
360290065013,1067621.98951,1063273.07416,52.13270142180095,52.89099976743647,85.01859605116255,0.052730697,0.141221374,40736,0.01216545,0.248587571,0.141242938,0.176282051,0.08,0.024482109,0.0,0.267647059,0.008823529,0.0,0.532051282,0.0,0.0,1900.0,183000.0,0.105769231,6.6350710900473935
360290061003,1065489.41615,1062039.23151,56.54450261780105,59.2383375922109,89.7275164387975,0.601147776,0.020325203,12966,0.494871795,0.071736011,0.304160689,0.395604396,0.0,0.7517934,0.220930233,0.438202247,0.0,0.0,0.357142857,0.258241758,0.035868006,1900.0,111000.0,0.230769231,9.424083769633508
360290023002,1088710.4167,1052058.32405,45.867768595041326,49.28567429566827,131.714,0.417490494,0.204771372,17789,0.128712871,0.137642586,0.35513308,0.446300716,0.406896552,0.36730038,0.024428684,0.391498881,0.0,0.06935123,0.53699284,0.064439141,0.002281369,1910.0,59000.0,0.205250597,10.330578512396697
360290165001,1070354.85885,1050081.41483,33.94495412844037,48.93241723851296,109.85937664302097,0.171919771,0.037593985,46427,0.087215064,0.025787966,0.068051576,0.054127199,0.569620253,0.49713467,0.0,0.009308511,0.910904255,0.0,0.01759134,0.01623816,0.25,1955.0,98782.0,0.129905277,3.669724770642202
360290170002,1083101.4508,1066250.9959,42.10526315789473,39.90286786835246,85.71464471038787,0.275635767,0.3012939,21589,0.185221675,0.289581624,0.127973749,0.436532508,1.0,0.99097621,0.0,0.636588381,0.0,0.0,0.76625387,0.0,0.013945857,1920.0,43000.0,0.236842105,12.550607287449392
360290058023,1062726.40689,1077095.05036,40.562248995983936,46.8134962442434,70.45858633746009,0.258928571,0.0,17821,0.380664653,0.089285714,0.367857143,0.19047619,0.247572816,0.8625,0.100642398,0.428571429,0.0,0.0,0.481481481,0.0,0.0,1922.0,74000.0,0.158730159,4.417670682730924
360290014031,1075072.70029,1049782.20117,85.24590163934425,45.79936490926433,116.4571667269538,0.309222423,0.105263158,33146,0.212981744,0.314647378,0.032549729,0.545012165,1.0,1.0,0.0,0.315668203,0.516129032,0.0,0.326034063,0.02919708,0.0,1993.0,129000.0,0.520681265,44.26229508196721
360290036001,1086045.94732,1063337.57661,52.19123505976096,42.02975726539138,97.14161112721166,0.558095238,0.0,15493,0.212707182,0.068571429,0.217142857,0.320143885,0.859649123,1.0,0.081904762,0.627345845,0.0,0.050938338,0.586330935,0.0,0.0,1917.0,33000.0,0.111510791,14.342629482071716
360290171002,1066035.0181,1066474.9945,60.69868995633188,53.1777758635933,79.7733794687837,0.464958553,0.05399568,14444,0.166416792,0.070836473,0.407686511,0.202672606,0.276169265,0.59080633,0.065587045,0.210420842,0.0,0.0,0.251670379,0.0,0.0,1900.0,84500.0,0.236080178,13.537117903930133
360290014041,1075322.99523,1050770.19472,61.53846153846154,53.43471163353193,114.1134850945826,0.73006135,0.626760563,7857,0.463687151,0.193251534,0.242331288,0.438679245,1.0,1.0,0.05204461,0.097421203,0.444126074,0.0,0.08490566,0.0,0.0,1993.0,119000.0,0.740566038,15.384615384615383
360290058011,1064075.79766,1079049.11391,31.80952380952381,34.217303194679715,71.29381522715097,0.270058708,0.005319149,27018,0.13093415,0.136986301,0.270058708,0.447108604,0.642004773,0.384540117,0.065565307,0.582984658,0.0,0.011157601,0.782792666,0.08180536,0.0,1925.0,77000.0,0.104372355,6.285714285714287
360290028011,1084033.88503,1055859.24402,50.0,57.64768829912707,113.97662426410083,0.665250637,0.190104167,11555,0.266666667,0.007588533,0.480607083,0.31147541,0.357798165,0.930016863,0.125905797,0.386308068,0.0,0.0,0.285245902,0.091803279,0.0,1910.0,22000.0,0.521311475,12.280701754385964
360290010005,1088684.52911,1041366.7343,29.895366218236173,38.600313952058414,149.7562520469788,0.085277247,0.018453427,33070,0.019918284,0.315609571,0.194075199,0.331162791,0.0,0.078237752,0.0,0.604651163,0.0,0.0,0.658604651,0.049302326,0.0,1920.0,71000.0,0.039069767,7.025411061285501
360290001101,1082646.13035,1033332.95192,26.51162790697674,30.28985362205003,150.88761242733963,0.147147147,0.025062657,24233,0.113924051,0.225373134,0.125373134,0.496621622,0.1625,0.343283582,0.0,0.503125,0.0,0.0,0.804054054,0.0,0.007462687,1926.0,84000.0,0.0,10.69767441860465
360290061005,1064989.09404,1063364.30476,49.76076555023924,62.1955211936641,87.52370434021894,0.2268431,0.02484472,20522,0.299829642,0.073724008,0.351606805,0.128205128,0.568627451,0.54536862,0.026041667,0.596774194,0.05483871,0.0,0.597069597,0.0,0.031190926,1900.0,103000.0,0.252747253,4.784688995215311
360290043001,1088674.68469,1074031.39387,37.41721854304636,27.17900058676468,78.12619634964173,0.299657534,0.0,16933,0.066298343,0.155821918,0.272260274,0.041152263,0.264150943,0.511986301,0.0,0.384057971,0.0,0.0,0.300411523,0.0,0.011986301,1928.0,68000.0,0.267489712,6.95364238410596
360290029001,1086697.71774,1059386.46025,44.57831325301205,50.13723420340676,109.05939269046934,0.542016807,0.180952381,9447,0.137767221,0.176066025,0.301237964,0.666666667,0.0,0.878954608,0.00798722,0.47080292,0.0,0.0,0.611872146,0.0,0.119669876,1910.0,33000.0,0.465753425,12.048192771084338
360290029002,1085725.99442,1059312.17754,55.9748427672956,45.59142776010246,108.00842213608163,0.793548387,0.049586777,8503,0.40569395,0.1617357,0.42209073,0.293193717,0.261627907,0.950690335,0.144086022,0.772727273,0.0,0.0,0.670157068,0.0,0.0,1910.0,32000.0,0.303664921,11.320754716981131
360290047023,1083037.31638,1074847.42141,50.27322404371585,42.77542498533851,79.01105569516535,0.471319312,0.014412417,16048,0.071969697,0.128051589,0.113772455,0.178835979,1.0,0.691847075,0.0,0.432958035,0.09825998,0.0,0.226455026,0.0,0.008751727,1920.0,99000.0,0.231746032,7.103825136612022
360290040022,1079365.39606,1070775.13808,50.81967213114754,47.35766594561178,80.55749578714322,0.200612557,0.109414758,27371,0.057934509,0.050535988,0.300153139,0.222222222,0.31122449,0.477794793,0.0,0.249201278,0.159744409,0.0,0.513888889,0.072916667,0.009188361,1915.0,152000.0,0.322916667,7.650273224043716
360290010004,1086613.13256,1040774.62029,38.69565217391304,35.873144436083216,151.14395157691368,0.486966825,0.194174757,17322,0.0,0.1492891,0.252369668,0.142857143,0.408163265,0.340047393,0.0,0.213414634,0.0,0.0,0.283410138,0.108294931,0.0,1920.0,79000.0,0.290322581,9.565217391304348
360290007004,1087499.03096,1033109.01342,13.2404181184669,26.64035732536145,154.24750830469765,0.058095238,0.0,41508,0.037037037,0.326939843,0.063644289,0.170689655,0.523076923,0.034001744,0.003626473,0.469767442,0.013953488,0.0,0.496551724,0.0,0.084568439,1949.0,135000.0,0.179310345,3.8327526132404177
360290063021,1070898.6524,1067527.0805,43.63636363636363,52.96983294041606,89.76666807024814,0.083945435,0.027826087,63309,0.006006006,0.157397692,0.220356768,0.187347932,0.0,0.053515215,0.0,0.50921659,0.0,0.0,0.542579075,0.0,0.010493179,1910.0,397000.0,0.04136253,6.545454545454546
360290169002,1070695.87817,1062962.22058,28.10457516339869,52.28798873014197,84.00775486893653,0.04451683,0.019267823,69192,0.00129199,0.289839572,0.114438503,0.161354582,0.376344086,0.201069519,0.0,0.335216573,0.231638418,0.0,0.59561753,0.0,0.004278075,1973.0,198000.0,0.099601594,3.2679738562091507
360290033013,1077432.87822,1062514.70195,52.67857142857143,45.95630209314439,96.93010450004178,0.220760234,0.0,27356,0.144259078,0.070422535,0.216901408,0.222222222,0.553191489,0.966901408,0.0,0.14600551,0.0,0.0,0.310502283,0.0,0.0,1919.0,52000.0,0.354642314,9.523809523809524
360290044012,1087385.23052,1069670.33619,41.96185286103542,56.223136435581445,89.24640827033495,0.240618102,0.192307692,21400,0.273781903,0.114790287,0.376379691,0.344387755,0.960912052,0.954746137,0.0,0.891566265,0.0,0.0,0.556122449,0.0,0.0,1925.0,44000.0,0.079081633,13.62397820163488
360290067013,1068941.01948,1058057.52163,22.89156626506024,55.22876035217287,89.1071,0.075213675,0.100456621,41030,0.0,0.237606838,0.0,0.142322097,0.0,0.162393162,0.0,0.0,0.637640449,0.0,0.08988764,0.074906367,0.0,1950.0,81000.0,0.479400749,7.228915662650602
360290023001,1089787.92033,1052070.43441,48.65900383141762,44.92437467496077,132.0435822746407,0.209055877,0.085365854,26562,0.297752809,0.132947977,0.278420039,0.460957179,0.606498195,0.387283237,0.051102204,0.433566434,0.020979021,0.0,0.486146096,0.035264484,0.0,1910.0,62000.0,0.166246851,10.727969348659004
360290059005,1062260.09727,1070010.40961,55.00000000000001,43.19731497703911,74.81392544104702,0.529668412,0.090909091,55356,0.194690265,0.177137871,0.157068063,0.512269939,1.0,0.70069808,0.026809651,0.1875,0.570833333,0.0,0.136503067,0.087423313,0.006108202,1900.0,67500.0,0.549079755,10.625
360290168022,1074626.87764,1061333.82285,38.21428571428571,42.30180437899031,96.31373423671646,0.262449529,0.035608309,30791,0.080733945,0.160206718,0.210594315,0.435215947,0.702898551,0.897932817,0.0,0.539503386,0.015801354,0.0,0.471760797,0.03654485,0.07622739,1900.0,48000.0,0.189368771,10.0
360290035021,1079838.23441,1061175.95888,46.66666666666666,45.182152303147056,95.5687380860651,0.299007444,0.15443038,17423,0.12593985,0.146401985,0.253101737,0.357923497,0.493421053,1.0,0.010498688,0.120805369,0.163310962,0.0,0.31147541,0.0,0.0,1910.0,33000.0,0.428961749,7.777777777777778
360290058012,1063046.52087,1079659.94965,39.04382470119522,36.73809523809524,70.80679599890374,0.230499562,0.047091413,22140,0.191435768,0.126205083,0.231375986,0.365630713,0.367768595,0.56266433,0.056657224,0.121359223,0.19579288,0.0,0.407678245,0.016453382,0.000876424,1927.0,77000.0,0.405850091,3.5856573705179287
360290016011,1083002.39387,1052712.41138,61.29032258064516,50.15730982485356,120.39686205339744,0.417674908,0.129925453,14833,0.260536398,0.097317201,0.239347712,0.538221529,0.70989011,0.792740663,0.186459489,0.300995025,0.299751244,0.0,0.391575663,0.059282371,0.0,1910.0,20000.0,0.433697348,10.850439882697946
360290008004,1087441.51435,1036181.77369,36.09756097560975,31.835111761093344,155.10797658889155,0.066549912,0.0,51605,0.03286385,0.129597198,0.210157618,0.032258065,0.0,0.04028021,0.0,0.5,0.048387097,0.0,0.758064516,0.0,0.0,1925.0,146000.0,0.0,8.292682926829269
360290038001,1089585.85698,1064325.49311,30.8411214953271,43.17056947058885,100.8424971368498,0.536420102,0.105968331,17143,0.114837398,0.068012752,0.306057386,0.421974522,1.0,0.858129649,0.029034059,0.576704545,0.0,0.0,0.323248408,0.049363057,0.005844846,1924.0,44000.0,0.25955414,16.822429906542055
360290029004,1083328.15037,1058785.88329,55.793991416309005,45.76929591014098,106.66832817096493,0.332920792,0.058035714,25772,0.036259542,0.089108911,0.254950495,0.22962963,0.568306011,0.972772277,0.012594458,0.363636364,0.0,0.025974026,0.217283951,0.0,0.0,1918.0,30000.0,0.138271605,9.012875536480689
360290024003,1086986.90605,1054341.79952,57.65765765765766,51.28874222691489,121.6311991181704,0.34109817,0.061696658,21443,0.296127563,0.098169717,0.231281198,0.28959276,1.0,0.116472546,0.0,0.359477124,0.0,0.062091503,0.733031674,0.0,0.0,1915.0,58000.0,0.226244344,9.00900900900901
360290071041,1067575.51917,1055674.46227,35.714285714285715,47.846311108728,98.12431567527766,0.726315789,0.0,15133,0.040358744,0.0,0.413157895,0.25,0.318471338,0.405263158,0.091922006,0.519125683,0.0,0.0,0.178571429,0.0,0.0,1900.0,158000.0,0.335714286,12.5
360290057002,1062605.22211,1073995.66379,38.49206349206349,49.53187348244683,71.6344464003879,0.432938856,0.0,12744,0.478688525,0.024654832,0.194280079,0.295890411,0.792592593,0.695266272,0.074594595,0.26342711,0.0,0.0,0.290410959,0.0,0.0,1917.0,68000.0,0.197260274,5.555555555555555
360290042003,1085971.36958,1068003.07738,36.21399176954733,41.12471850705861,82.72535094139198,0.481624758,0.191780822,14636,0.0,0.119922631,0.352030948,0.468965517,0.657657658,1.0,0.0,0.594771242,0.0,0.0,0.248275862,0.0,0.0,1925.0,48000.0,0.562068966,8.641975308641975
360290063015,1067747.97194,1066582.71842,61.92893401015228,54.79530018062804,83.06435124170461,0.120805369,0.0,71803,0.0,0.120805369,0.070469799,0.17218543,1.0,0.197986577,0.067114094,0.132450331,0.264900662,0.0,0.377483444,0.0,0.0,1900.0,164000.0,0.264900662,13.705583756345176
360290046012,1081810.89547,1076643.62319,29.67479674796748,38.63329850226402,80.14613429029875,0.333776596,0.0,28018,0.032597266,0.049039099,0.089463221,0.168443497,0.930693069,0.423459245,0.0,0.512048193,0.0,0.0,0.23880597,0.0,0.003313453,1925.0,113500.0,0.217484009,7.723577235772358
360290025021,1072525.55014,1054932.66555,48.51485148514851,39.37949153910709,103.219257222738,0.554497354,0.143979058,23959,0.281869688,0.250790306,0.144362487,0.474683544,0.649635036,0.849315068,0.0,0.02056962,0.488924051,0.0,0.091772152,0.0,0.023182297,1910.0,68500.0,0.555379747,9.9009900990099
360290027042,1081904.78366,1056110.30659,54.63917525773196,53.83944481703076,110.30939195947718,0.147887324,0.116972477,19773,0.394383394,0.230633803,0.272887324,0.798342541,0.0,0.493838028,0.316231343,0.501362398,0.0,0.0,0.635359116,0.0,0.0,1900.0,21000.0,0.016574586,14.432989690721648
360290049023,1072874.25176,1074245.66999,44.94047619047619,33.403848842266285,88.38231046021036,0.128834356,0.0,49169,0.057842047,0.189161554,0.0,0.265734266,0.0,0.154396728,0.034764826,0.138486312,0.128824477,0.0,0.377622378,0.0,0.003067485,1920.0,188000.0,0.031468531,8.928571428571429
360290066022,1070540.04963,1061223.4785,49.6,41.21109913452724,83.9205261627434,0.066546763,0.051587302,45205,0.065705128,0.222222222,0.041847042,0.029032258,0.448275862,0.141414141,0.0,0.232258065,0.174193548,0.0,0.209677419,0.012903226,0.197691198,1900.0,363500.0,0.116129032,11.2
360290034001,1083434.19015,1063461.84086,40.83969465648856,38.496635381837926,90.3306145083324,0.663636364,0.194805195,18258,0.299107143,0.148484848,0.012121212,0.674157303,0.0,1.0,0.0,0.303418803,0.0,0.0,0.443820225,0.0,0.0,1920.0,32000.0,0.775280899,10.30534351145038
360290051002,1072902.98991,1076950.24661,20.0,37.12784046149698,81.5116522792158,0.553014553,0.057416268,21623,0.121597096,0.108108108,0.303534304,0.287804878,0.279850746,0.681912682,0.0,0.215885947,0.285132383,0.0,0.2,0.0,0.0,1927.0,140000.0,0.358536585,9.230769230769232
360290042001,1085922.95486,1070767.73053,36.693548387096776,32.95963161942775,85.4695581125438,0.250340136,0.023489933,28347,0.174664107,0.219047619,0.246258503,0.254681648,0.407692308,1.0,0.066255778,0.501305483,0.0,0.0,0.460674157,0.041198502,0.0,1920.0,46000.0,0.314606742,6.854838709677419
360290164005,1074297.08363,1046717.02163,40.625,55.64062467202619,120.70498970974324,0.402439024,0.0,14484,0.390243902,0.219512195,0.0,0.352941176,0.0,0.402439024,0.0,0.067924528,0.396226415,0.0,0.568627451,0.0,0.0,1900.0,43000.0,0.431372549,7.8125
360290068023,1069891.88043,1056477.77072,66.96428571428571,83.69836635261065,97.32655246102205,0.177598385,0.0,72405,0.07117853,0.047426842,0.100908174,0.109589041,0.0,0.14530777,0.0,0.173690932,0.237547893,0.0,0.260273973,0.018835616,0.0,1893.5,274500.0,0.188356164,12.946428571428571
360290042005,1084746.70804,1070434.27018,42.72997032640949,36.87576189927426,78.9286,0.360561056,0.225512528,16556,0.137829912,0.073432343,0.339933993,0.498714653,0.912621359,0.992574257,0.029676259,0.740088106,0.028634361,0.0,0.411311054,0.0,0.0,1920.0,46000.0,0.205655527,16.320474777448073
360290063014,1067443.52322,1065423.19452,56.8733153638814,56.121567164859954,83.01493646525331,0.19414744,0.086486486,36403,0.070871722,0.064737616,0.245218244,0.168057211,0.34375,0.276115743,0.0,0.288442211,0.015075377,0.0,0.327771156,0.019070322,0.004413928,1900.0,180000.0,0.226460072,7.547169811320755
360290047022,1083509.20664,1072944.73494,47.66081871345029,39.98328442326975,78.56906156240352,0.318905156,0.063865546,24480,0.0,0.091024825,0.164863144,0.149390244,0.857142857,0.953532782,0.0,0.31875,0.305,0.0,0.257621951,0.0,0.0,1925.0,70000.0,0.446646341,13.742690058479532
360290170003,1080934.65611,1065883.94748,57.44680851063831,41.45621313191023,87.50535180166499,0.361403509,0.427710843,17408,0.0,0.322807018,0.094736842,0.564102564,1.0,1.0,0.0,0.516853933,0.0,0.0,0.455128205,0.0,0.0,1920.0,43000.0,0.724358974,19.8581560283688
360290169003,1072879.65146,1063419.83124,46.60633484162896,43.296346259507615,91.92462140456732,0.301549464,0.117647059,34549,0.113752122,0.250572082,0.187643021,0.433168317,0.8,0.411899314,0.0,0.177184466,0.514563107,0.0,0.225247525,0.01980198,0.040045767,1904.5,217500.0,0.235148515,9.049773755656108
360290024004,1089760.23618,1054814.47398,33.04843304843305,42.201776619880064,123.08941534068894,0.114624506,0.236619718,21078,0.09978308,0.197628458,0.335968379,0.285714286,0.0,0.507246377,0.014005602,0.569682152,0.0,0.0,0.649068323,0.0,0.0,1920.0,55000.0,0.263975155,7.4074074074074066
360290164001,1072048.39696,1046509.53802,109.09090909090908,36.0930176276657,118.36252621200909,0.44500846,0.0,30664,0.418287938,0.221658206,0.037225042,0.440715884,1.0,0.741116751,0.181049069,0.018214936,0.912568306,0.0,0.022371365,0.0,0.0,1900.0,47000.0,0.704697987,27.27272727272727
360290051004,1072530.63681,1075400.09221,33.730158730158735,39.28325429087624,84.27944170480903,0.491628615,0.079002079,28248,0.130584192,0.086494689,0.314871017,0.3974122,0.85971223,0.541729894,0.011111111,0.269421488,0.0,0.0,0.249537893,0.0,0.008345979,1922.0,181000.0,0.219963031,6.349206349206349
360290055003,1065027.11834,1070313.19849,37.16216216216216,50.04771292958904,77.05871764648252,0.488262911,0.064171123,16944,0.055900621,0.067605634,0.351173709,0.379781421,0.248663102,0.582159624,0.091365462,0.326446281,0.0,0.0,0.218579235,0.06284153,0.020657277,1900.0,56000.0,0.229508197,14.864864864864863
360290055001,1067802.44594,1072290.27995,60.0,50.50418720142107,81.4736567085225,0.227984344,0.116104869,21146,0.326953748,0.089041096,0.286692759,0.224770642,0.646616541,0.35518591,0.075132275,0.183070866,0.090551181,0.0,0.188073394,0.084862385,0.0,1900.0,77000.0,0.371559633,14.782608695652174
360290037002,1088458.81435,1061331.5107,52.38095238095239,46.67416164383173,96.6230067303824,0.340839304,0.063451777,20426,0.22875817,0.042988741,0.331627431,0.531976744,1.0,0.830092119,0.0,0.483173077,0.0,0.0,0.25,0.0,0.006141249,1920.0,41000.0,0.569767442,16.791979949874687
360290056003,1067379.49483,1073796.57694,42.32558139534884,46.72950334274629,79.02419420947086,0.431305537,0.023364486,13781,0.152690864,0.059466849,0.358851675,0.523049645,0.925925926,0.809979494,0.043062201,0.18336163,0.400679117,0.0,0.124113475,0.0,0.021189337,1920.0,84000.0,0.132978723,17.209302325581397
360290044021,1089313.52172,1068105.88901,175.0,42.19012443217154,88.85470250349651,0.669451697,0.223931624,8767,0.214527027,0.041775457,0.363446475,0.588495575,0.730829421,0.93002611,0.006097561,0.172273191,0.055045872,0.0,0.021017699,0.0,0.029765013,1950.5,67000.0,0.547566372,50.0
360290037001,1088445.90872,1063590.48818,46.19718309859155,44.71629518680769,100.45490461969582,0.211948791,0.028571429,22564,0.191919192,0.109219858,0.338297872,0.201267829,0.861904762,0.987943262,0.036021926,0.46514936,0.042674253,0.0,0.374009509,0.0,0.00212766,1925.0,39000.0,0.350237718,19.154929577464788
360290069043,1066663.2286,1057598.30481,68.37606837606837,47.74126813706226,85.7143,0.346733668,0.084337349,20377,0.412162162,0.113461538,0.208653846,0.425581395,0.47133758,0.539423077,0.108653846,0.049450549,0.395604396,0.0,0.288372093,0.051162791,0.176923077,1900.0,193000.0,0.393023256,18.803418803418804
360290033023,1077067.26526,1061588.22167,58.21917808219178,41.701650323487776,97.4425565179415,0.073834197,0.149350649,22806,0.109589041,0.159326425,0.243523316,0.489270386,0.520231214,0.983160622,0.0,0.27680798,0.054862843,0.0,0.69527897,0.042918455,0.0,1910.0,40000.0,0.08583691,6.849315068493151
360290053001,1075736.06753,1069633.34067,39.42857142857143,49.54745928166117,89.0818547092232,0.078145695,0.025817556,57743,0.0,0.085750315,0.151324086,0.261146497,0.313043478,0.292559899,0.024064171,0.461783439,0.0,0.0,0.461783439,0.0,0.041614124,1910.0,243000.0,0.031847134,11.428571428571429
360290027041,1081679.95029,1057372.40081,48.59154929577465,55.258133280501696,105.54249687105678,0.821917808,0.351648352,4604,0.167539267,0.071232877,0.706849315,0.162601626,0.866,0.794520548,0.155597723,0.43537415,0.0,0.095238095,0.512195122,0.113821138,0.0,1900.0,25000.0,0.073170732,12.676056338028168
360290036002,1084130.82039,1061007.70443,32.467532467532465,44.86612607153398,97.25,0.602941176,0.0,21126,0.147058824,0.173529412,0.267647059,0.340659341,1.0,1.0,0.0,0.341584158,0.103960396,0.0,0.741758242,0.115384615,0.0,1920.0,29500.0,0.296703297,7.142857142857142
360290046013,1082759.2419,1075956.58733,50.75757575757576,37.20276925511661,79.31945766293623,0.529980658,0.0,19392,0.0,0.032882012,0.099613153,0.197368421,0.831578947,0.502901354,0.0,0.318181818,0.0,0.0,0.252631579,0.0,0.0,1920.0,102500.0,0.218421053,7.954545454545454
360290061004,1065698.57129,1063686.32959,92.5233644859813,58.63550656736669,85.48897381326559,0.785507246,0.002597403,15642,0.474418605,0.041545894,0.503381643,0.429708223,0.685220729,0.663768116,0.14941302,0.429928741,0.023752969,0.0,0.283819629,0.074270557,0.0,1900.0,111000.0,0.188328912,15.42056074766355
360290048002,1077760.29075,1073654.30126,33.94736842105263,40.47461637542943,93.24260628843912,0.172982885,0.009776536,43497,0.060878244,0.144865526,0.303789731,0.232771822,0.162977867,0.135696822,0.0,0.53323486,0.206794682,0.0,0.612557427,0.018376723,0.004889976,1920.0,246500.0,0.134762634,6.052631578947368
360290049021,1074738.97375,1076079.57295,33.86363636363636,35.037966672430585,83.5616403041685,0.010943912,0.0,45702,0.045492839,0.090971272,0.154582763,0.056463596,0.5,0.384404925,0.0,0.229985444,0.024745269,0.0,0.487369985,0.0,0.000683995,1922.0,198000.0,0.020802377,6.59090909090909
360290164003,1073371.6735,1048662.15235,25.0,60.55051872711297,115.94168924193892,0.214285714,0.135802469,23643,0.137447405,0.060150376,0.131578947,0.43594306,0.844262295,0.854323308,0.036489152,0.405940594,0.392739274,0.0,0.338078292,0.028469751,0.0,1991.0,129000.0,0.197508897,18.939393939393938
360290068021,1069202.05805,1057133.93174,100.61728395061728,53.03340686070305,90.58675492182458,0.249635036,0.0,40951,0.017175573,0.081751825,0.16350365,0.380630631,0.455357143,0.255474453,0.04400607,0.23553719,0.508264463,0.0,0.220720721,0.0,0.01459854,1890.0,277000.0,0.308558559,20.98765432098765
360290033022,1077909.81347,1059827.70944,39.61538461538461,45.53868803348373,97.95718466234528,0.170977011,0.120743034,21773,0.121082621,0.319011815,0.226638024,0.491349481,0.312796209,0.817400644,0.01416122,0.101895735,0.063981043,0.0,0.259515571,0.0,0.252416756,1900.0,41000.0,0.498269896,14.615384615384617
360290043006,1087417.40113,1071333.75781,27.43362831858407,33.90510295281711,88.91869408121246,0.382746051,0.0,15461,0.098920863,0.17253949,0.278250304,0.185303514,0.310043668,1.0,0.0,0.704188482,0.0,0.0,0.24600639,0.0,0.0,1925.0,45000.0,0.194888179,8.849557522123893
360290069041,1066729.5816,1056937.80794,53.10734463276836,49.98057918507043,89.61106208909729,0.329749104,0.14380531,28166,0.131818182,0.086021505,0.227001195,0.333333333,0.547368421,0.572281959,0.040100251,0.114882507,0.046997389,0.0,0.115942029,0.054347826,0.0,1900.0,215500.0,0.278985507,10.734463276836156
360290065011,1069181.3803,1063297.07196,80.28169014084507,47.79910792551898,89.89807246755734,0.167755991,0.057755776,47262,0.0,0.065359477,0.227668845,0.148883375,0.688995215,0.416122004,0.032722513,0.161290323,0.193548387,0.0,0.158808933,0.037220844,0.01416122,1900.0,315500.0,0.074441687,10.7981220657277
360290007001,1088765.00959,1034990.21409,30.15075376884422,32.52825480039858,156.99458401858357,0.010221465,0.050209205,57467,0.017948718,0.260647359,0.31516184,0.125,0.254054054,0.115843271,0.0,0.832116788,0.0,0.0,0.912878788,0.0,0.0,1925.0,154000.0,0.0,8.040201005025125
360290036004,1084527.99396,1063505.80681,34.036144578313255,40.35805405301635,91.35022187778895,0.237042683,0.295825771,19474,0.211937716,0.285823171,0.115091463,0.355513308,0.183673469,0.972560976,0.038871951,0.441860465,0.0,0.0,0.657794677,0.081749049,0.131859756,1925.0,35000.0,0.287072243,8.433734939759036
360290066013,1067373.34995,1061465.89057,85.22727272727273,57.32339436350692,92.81487640296692,0.06122449,0.0,21493,0.190600522,0.083487941,0.278293135,0.121848739,0.0,0.777365492,0.084033613,0.276515152,0.079545455,0.0,0.344537815,0.054621849,0.0,1900.0,148000.0,0.12605042,22.727272727272727
360290019002,1089602.13526,1045301.98015,33.189655172413794,48.22886763604962,143.7950662370405,0.043735225,0.06612411,32449,0.044283414,0.134751773,0.234042553,0.283540802,0.371212121,0.211583924,0.0,0.680359435,0.0,0.0,0.543568465,0.0,0.0,1945.0,101000.0,0.138312586,10.775862068965516
