his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,lon,lat
-0.745729351,-0.180959168,0.006603957,0.016157194,0.064679918,0.021409383,-0.060612457,-0.062735408,0.079747194,0.131349745,-0.193718363,0.598056383,-0.009637823,-0.016943646,-0.029602108,-0.001499675,-0.007297318,0.008300081,-0.015489661,0.154761061,0.152012714,-0.025845207,0.07743086,0.139040249
-0.571729966,0.138285315,0.086785125,0.033763334,0.142064048,0.067089848,-0.02812687,-0.015594978,-0.016858816,0.203807233,0.004388327,0.995177535,0.014633847,0.07697002,-0.019121506,-0.001499878,-0.059840196,0.019580472,0.003285128,0.015535839,0.3243626,0.064173953,0.180913554,0.268029669
-0.240540031,0.075510331,0.059348266,0.012554946,-0.019946754,-0.00222012,-0.098662316,-0.085966048,-0.069888665,0.11406781,0.116388556,0.734794654,-0.041596724,0.061915567,-0.009240773,-0.001766171,-0.079353684,0.00605954,-0.020061941,-0.285537778,0.103817043,-0.121016319,-0.06860095,0.112960726
0.984935642,0.087855858,0.206872571,0.038811556,0.051151219,0.110983723,0.045272144,0.079777678,-2.22E-05,0.114910213,-0.022600604,1.164400087,0.002202553,0.10018161,0.12902866,-0.001135089,0.147993863,0.016245219,0.02208701,0.410974965,0.390525294,-0.06914079,0.165586311,0.211559298
-0.385673163,0.193561316,0.174677581,0.059880074,0.537337607,0.11239949,0.216904635,0.065180735,-0.027397506,0.357222582,0.36927192,1.774476812,0.015831784,0.113722763,0.215834244,-0.001484796,0.270709015,0.003605562,0.153806528,-0.122815276,0.461765426,-0.021296441,0.171438429,0.350505952
-0.139211317,0.051125303,0.052219163,-0.030638512,0.046653581,0.004114258,-0.125282981,0.019822009,-0.076339481,-0.103791739,-0.192011675,0.454108867,-0.135820514,0.007514931,-0.001780924,-0.001405288,-0.267596924,0.002046414,-0.019234854,-0.329775276,0.093856107,-0.125085867,-0.044517507,-0.034909869
-0.116635404,0.041653443,0.176981621,0.090005927,0.009404414,0.026959386,-0.039638807,0.036449211,0.07085782,0.087424643,-0.044552435,1.040547736,0.157146346,-0.049160139,0.084790633,-0.001647722,0.114951602,0.014877407,-0.011644142,-0.021327684,0.283225339,-0.046056773,0.126811858,0.143675981
-0.215963887,0.007501408,-0.034680311,-0.028781658,-0.040354168,-0.025069499,-0.143421621,-0.122351889,-0.141541527,-0.017974635,-0.187294393,0.390842508,-0.150496617,-0.181769938,0.006832874,-0.001782574,0.094027247,-0.008152737,-0.036533455,-0.336802527,0.04922535,-0.20181011,-0.099804809,0.007545184
-0.673945655,0.099821178,0.143226667,-0.06495288,0.044189277,0.042718522,-0.030527159,-0.039430762,-0.078835712,0.031379495,-0.102681818,0.628034862,-0.031686306,0.03626601,-0.007453196,-0.001920845,-0.235713067,0.010727208,-0.007594408,-0.127332977,0.227002134,0.16805556,0.011856638,0.08574309
0.692677922,0.06345404,0.066094676,0.05611328,-0.008049835,0.032175133,-0.042202927,0.105407972,-0.027503996,0.065282773,0.300695016,0.997842419,0.214079331,0.087903101,-0.033348556,0.003088201,-0.226978506,0.011077563,0.001417766,-0.212900788,0.147510629,0.295766386,0.291829202,0.226732718
-1.508224898,0.023096817,-0.035031143,0.006353274,-0.091610421,-0.002937855,-0.136107938,-0.11186686,-0.121138606,-0.022570732,0.170312952,0.667862898,-0.032722349,-0.056873393,0.00331686,-0.002903975,-0.325520012,-0.088970822,-0.020824913,0.114717169,0.058552275,-0.179837323,-0.000209215,0.014175408
-0.770574937,0.051712253,0.025079939,-0.058557348,0.034307196,-0.07102821,-0.111184748,-0.109853356,-0.102742226,0.026099006,-0.263506026,0.388677584,-0.099413773,0.049046601,-0.000752336,-0.001486892,-0.025577786,-0.075487877,-0.042377558,0.098287302,0.107692516,-0.161523275,0.077745876,0.032741791
-1.049998082,-0.191766046,0.011487782,-0.009868308,0.094244553,0.018505055,-0.093444243,-0.018407655,-0.065134273,-0.023871343,-0.164511681,0.562404919,-0.006780698,0.015266512,-0.04193861,-0.002234406,-0.283297154,-0.111909123,-0.066174316,0.15564446,0.165739497,-0.177508984,0.076211768,0.110302188
0.427308562,0.220484191,0.294100614,0.078033833,0.048983904,0.096246496,0.007479979,0.048976639,0.187268547,0.010088502,0.574598896,1.584699663,0.10436756,0.146391109,0.076059232,-0.001147275,0.238370367,0.008671683,0.103737168,0.637172724,0.451622017,-0.089751339,0.517236885,0.346572419
0.677339175,0.175063043,0.127779203,0.043121041,0.032039867,0.063758753,-0.058901083,0.142950167,0.086859608,0.300951829,0.386216739,1.63386007,0.001349285,0.138621539,-0.007149972,-0.000634893,0.194638268,0.003858734,0.103360819,0.348066487,0.382499096,-0.159651989,0.440281648,0.209101719
1.370538402,0.247100643,0.395731669,0.146176679,0.104717438,0.079508887,0.066866637,0.041725866,0.01611111,0.651117934,-0.090434749,1.742215372,0.027630636,0.100113088,0.020379846,-0.001032608,0.308411062,0.016837355,0.009665507,0.804670316,0.474599768,0.750049342,0.575130713,0.528233813
0.208809128,0.223577891,0.209109956,0.032103584,0.036037477,0.073267382,-0.04713027,0.000524993,-0.018783681,0.256288531,-0.067103984,1.06506864,0.017656349,0.125206983,0.002700829,-0.001093695,-0.101977727,-0.020546472,0.090405698,0.271625919,0.24766121,-0.127116716,0.321987994,0.210563568
-1.120622997,0.166961653,0.219894103,0.107472811,0.091614859,0.082729058,-0.011693918,0.187056818,0.109132773,0.145919329,0.421971285,2.080523842,0.046128751,0.081047159,-0.034392028,-0.002131677,0.215495238,0.020076551,0.142241051,0.279607852,0.571524598,-0.061596025,0.484217721,0.358523109
-0.883123097,-0.035316063,0.134497365,-0.029297176,0.057667637,-0.005788207,-0.080738587,0.070450066,-0.080680155,-0.157754375,-0.256251697,0.63861027,-0.049961011,0.02773325,-0.044194452,-0.001379021,0.05254061,0.006970251,-0.024578883,0.097129412,0.161522699,-0.148405511,0.25119895,0.141383875
-0.410215884,0.230005703,0.216578719,0.072576361,0.062950905,0.124186809,0.094258931,-0.005704792,0.146119025,-0.005921102,0.45463694,1.944613383,0.019242079,0.111684369,0.023663872,-0.001727723,0.198926029,0.003177617,0.129271884,0.219545271,0.474100578,-0.104073149,0.478475598,0.296209985
0.037374865,0.222908586,0.019104024,0.123840946,0.076378514,0.084196163,0.394091128,0.034845253,-0.019870457,0.130464783,-0.011495263,2.003846283,0.118643447,0.105597411,0.207541705,-0.001339237,0.146808368,0.036085787,0.190448878,0.328488662,0.554395014,0.015856685,0.278026287,0.354783629
-0.249598623,0.062374696,-0.117149455,0.017625756,0.011631209,-0.012694396,-0.104533805,-0.053254341,-0.077305211,-0.05193906,-0.213711693,0.78748691,-0.109177925,0.022588944,-0.037154672,-0.001951434,-0.271123163,0.003257609,-0.017388305,0.129124577,0.14945401,-0.185953484,-0.063081675,0.136549682
0.007699807,0.089444135,-0.288568556,-0.028827481,0.002349942,0.004407529,-0.012947469,0.031848498,-0.092938218,-0.125170645,-0.076076837,-0.780479069,-0.096612075,-0.058160984,0.031960164,-0.002354665,-0.218529192,-0.022230992,-0.051123148,-0.144742743,-0.159649906,-0.052664389,-0.15102578,-0.02690159
-1.058777489,-0.138315108,-0.284822878,-0.020861002,-0.00790758,-0.074359213,-0.181975626,-0.078442648,-0.049337776,0.180368333,0.200241897,0.808346775,-0.048730122,-0.147942441,-0.034641175,-0.001694494,0.306898123,0.001356597,-0.023395817,0.342279963,0.118438875,-0.213226098,-0.040516503,0.02272582
-0.88999408,-0.05861196,-0.06971424,-0.012719145,-0.058012109,-0.000270138,-0.055544245,-0.015086348,-0.026255899,0.249301097,-0.129227596,1.221659711,0.062497406,0.041555668,0.081710962,-0.00182757,-0.08733721,0.019588968,0.046808225,0.116695968,0.34316657,-0.121396839,0.05413303,0.182872909
-0.772736095,0.097932002,0.003151128,0.01841429,-0.00130606,0.068534958,-0.064532031,-0.03998425,0.071420722,-0.019364774,-0.094234617,1.365562241,0.100262478,0.045084024,-0.039303544,-0.001425468,-0.17572639,0.023916608,-0.01792978,0.126898556,0.328078259,-0.067308135,0.102919173,0.120487757
0.251542518,-0.000849505,-0.037864653,0.055163905,-0.001988932,0.004977093,-0.05444866,2.35E-05,0.092468117,0.002646656,0.438975129,1.381393013,0.09257168,0.108828209,0.089104956,-0.001234964,0.148227137,0.001297028,-0.009760223,0.273057448,0.299062589,-0.066162983,0.328001312,0.315955221
0.010312997,0.210109773,0.059767859,0.036472291,0.039984859,0.040163787,-0.046743359,-0.004230762,0.07699403,-0.058874394,0.341105287,1.483024449,-0.013562437,0.048004902,-0.018524128,-0.001213354,-0.18813974,0.004463178,0.004919533,0.457061259,0.17750009,-0.098701534,0.478927162,0.280966809
-0.516363144,0.233329811,0.027973104,0.036221679,0.070266459,0.077078589,-0.006037826,0.010719384,-0.008326226,0.091326215,0.341793042,1.933299379,0.024485231,0.086792846,0.177698646,-0.001912263,-0.004497076,0.00877572,0.127976904,0.477942124,0.368032738,-0.101729515,0.444410661,0.359645775
-0.193700678,0.266709769,0.139003213,0.008051433,0.009378511,0.09517434,0.004016476,-0.037386658,-0.012087245,0.086140835,-0.090368648,1.767823262,-0.02706528,0.05298995,-0.019143216,0.018198817,0.046536112,0.012177606,-0.012923674,0.526363618,0.194524728,0.185759763,0.513355194,0.310584295
-1.125251015,-0.427870802,-0.11296739,-0.029942641,-0.095906297,-0.070359616,-0.115282047,-0.1122453,-0.143471096,-0.075883037,-0.199131996,0.276281578,0.023184219,0.020706006,-0.07761007,-0.001935931,-0.08979778,-0.067377777,-0.020095235,0.09736653,0.09310432,-0.187764144,0.050233268,-0.095362212
-1.363628951,-0.147710088,-0.003662413,0.004838158,-0.059771237,0.027391572,-0.077737657,-0.02266433,-0.002382173,0.024200967,0.23499184,1.559465607,0.02055369,0.053218901,-0.062971125,-0.003279276,-0.217229343,0.011092034,0.010616042,0.203525453,0.329208858,-0.044033801,0.225578689,0.116019954
-1.242143744,-0.143946172,-0.111214549,0.024464043,0.044436372,-0.081461323,0.119835981,-0.075989943,-0.026921895,0.004474038,-0.115325874,0.585823596,-0.036135935,-0.024764438,-0.057314413,-0.001305796,0.006547751,0.000368329,-0.0371214,0.177036371,0.041337704,-0.135753468,0.158034268,0.144173091
-1.113266266,-0.105468317,-0.083751807,-0.006236146,-0.04653077,-0.066811736,-0.134554354,-0.008778995,-0.044671554,0.085722164,0.173616086,0.726812634,-0.060126324,0.042557398,-0.064258774,-0.001737761,-0.234727293,0.003400975,-0.012467758,0.085517114,0.18093781,-0.156984928,0.01980016,0.074662173
-0.024403465,-0.038216251,0.032413352,0.03981283,0.192442231,0.043845954,-0.032241115,0.147934563,0.139119222,0.208825542,0.469561059,1.464025897,0.069523965,0.127138145,0.04897073,-0.001415195,0.103320971,0.006129814,-0.011368942,0.238903939,0.259306754,-0.002291721,0.249622127,0.20130135
-0.872313356,-0.177921239,-0.250836966,-0.028570965,-0.091368295,0.004852709,-0.012504515,-0.081553813,-0.067417953,-0.217087121,-0.10380901,-0.662014999,-0.029513411,-0.019625359,-0.053150239,-0.002578783,-0.081550302,-0.00772638,-0.082195686,0.129635891,-0.102996707,-0.094971315,0.198286965,-0.265658072
-1.43188471,-0.183277735,-0.048873777,0.058952219,-0.001773139,0.031217528,0.058138877,-0.039071668,-0.033531821,0.24598534,0.296704854,1.713101453,0.019168925,0.029320726,-0.071799028,-0.003177096,-0.031927237,0.005749783,0.015641894,0.22263737,0.406681516,0.044202763,0.298477246,-0.078970929
-1.168409067,-0.2150233,-0.071608668,-0.064621164,0.031632685,0.008411294,-0.089022239,-0.022407632,-0.062063805,-0.119241538,0.241923763,1.425843943,0.020225796,0.012689631,-0.088835997,-0.002548042,0.100990083,0.004860456,0.008973128,0.217818957,0.370229416,0.215507353,0.302350364,-0.131581326
-2.522070952,-0.084627695,-0.155621501,-0.095036734,-0.11397389,-0.128490084,0.092587626,-0.06195701,-0.057935394,-0.126518096,0.127125353,-0.963500182,-0.002501086,0.003592756,-0.035270629,-0.007770358,-0.228580608,-0.002832814,0.052301928,0.030612554,-0.418309333,0.009794645,0.227579975,-0.275095596
-1.165228819,-0.062419557,0.003358072,0.044852781,-0.048346339,0.12865432,-0.022023609,0.043183039,0.132869675,0.083590574,0.376013423,1.777125676,0.033609306,0.063924747,-0.040925946,-0.002916217,0.014390968,0.00604567,0.018837126,0.423764601,0.619403454,0.336624485,0.378745756,-0.034870334
-1.618014126,-0.255040465,-0.034219023,0.011761809,-0.081470745,-0.039511794,-0.089798019,-0.062361027,-0.089105555,-0.144836843,-0.176790801,0.745390279,-0.002739414,0.035726565,-0.044010836,-0.002741528,0.032750819,0.010624798,0.003005067,0.170546766,0.277688919,-0.092804147,0.1722621,-0.107531749
-1.586119251,-0.186445223,-0.087511082,0.038948004,0.066999224,-0.05084455,-0.032846813,0.139782764,-0.041837335,-0.124815431,-0.15697397,1.361999075,0.010445266,-0.027414051,-0.078554359,-0.003135366,0.055868119,-0.034453369,-0.019451642,0.164154437,0.313919835,-0.062799376,0.238455965,-0.142984305
-0.448607976,-0.257050139,-0.064126626,-0.066377009,-0.046542812,-0.018607413,-0.100533155,-0.094666082,-0.094556735,0.156159452,-0.125887408,0.695024168,-0.032575239,0.035306539,-0.065865876,-0.001963968,-0.312923661,0.011794703,0.003842967,0.313512761,0.10800405,0.1245839,0.235144274,-0.055021048
-0.301950612,0.119567796,0.030489872,0.01831027,0.072519,0.036085751,-0.054219291,-0.035085559,0.040483041,0.050070573,0.315963814,1.553846754,-0.000361208,0.067780159,-0.052057767,-0.001933228,-0.202829803,0.002016334,-0.020818358,0.351473348,0.210177801,0.180296409,0.37136224,0.179703383
-1.044806714,0.208480297,-0.034309805,-0.017776481,-0.082700287,0.010551528,-0.010618086,-0.062466479,-0.041506203,0.078971705,0.022320336,1.563512891,-0.025698606,-0.027402886,-0.067810277,-0.002226204,-0.192565932,0.001346868,-0.019998258,0.374686093,0.209471799,-0.091427244,0.328674706,0.078874105
1.003638088,0.007136691,0.000204984,0.006541625,0.024162696,0.099359665,0.101566792,0.104938221,0.053056929,0.07358753,0.50815365,2.081966904,0.029898196,0.106525722,0.128734669,-0.000813976,0.556293551,0.008846459,0.043618158,0.799129169,0.434782099,0.405921903,0.623757899,0.23234434
21.22920655,0.181881444,0.053531527,0.358872099,0.515826652,0.305353199,0.134301529,0.115124731,0.089212589,1.463100346,0.151447035,1.591261197,0.001768718,0.023080075,0.034794767,-0.001431222,0.368378654,-0.00169168,0.136966751,1.444142092,0.191757238,0.291675963,1.419150854,1.28275156
0.06554887,0.088928544,-0.078344383,0.020715676,0.2913935,0.064174476,0.230274546,-0.013920047,0.042153734,-0.11936191,0.371262352,2.090850262,-0.001336255,0.091292449,-0.037587626,-0.001129256,-0.069521415,0.00387825,0.003287804,0.598816022,0.258989539,-0.044387364,0.500400547,0.340373428
-1.890860364,-0.049157555,-0.116778433,-0.05309848,0.040409403,-0.119501014,-0.038219758,-0.032099076,-0.025785913,-0.022147495,-0.079218217,-0.893918347,-0.013308059,-0.021184435,-0.041979454,-0.00491032,-0.122107853,-0.00606626,-0.172132577,0.121434362,-0.320909623,0.114213145,-0.016819115,-0.30076054
0.065550669,0.10605613,0.003223216,0.033472693,0.001125431,0.03477056,0.22632713,0.175145304,0.133978475,0.041497903,0.402839062,2.515910746,0.015819931,0.016131232,0.204769814,-0.001864824,0.170148829,0.002387464,0.087631469,0.557053565,-0.011552013,0.297793773,0.272272072,0.124592456
-0.82864536,-0.063195445,-0.118763087,-0.043067574,-0.072189364,-0.042937926,0.046680874,-0.025551059,-0.065117854,-0.174543798,-0.092767121,-1.115220082,-0.018655398,0.006488141,-0.012414614,-0.002872612,-0.198639839,-0.0091348,-0.11240492,0.132856972,-0.240463698,0.068686817,-0.033510845,-0.245725365
0.480616246,0.099191275,-0.049485084,-0.009692218,0.28191667,0.064119667,0.067275771,0.235153954,0.030502806,0.085584348,0.053782,-0.467629518,-0.010286531,0.205686118,0.158366483,-0.001808702,-0.009162369,0.000803427,0.059810239,0.186296294,0.018553352,0.19466879,0.108225199,0.023978699
0.525399801,-0.045533591,-0.12454174,-0.048021136,0.018696861,-0.019837262,-0.023489765,-0.057528129,-0.018370481,-0.209266134,-0.079408586,-0.590135107,-0.088346364,0.098835128,-0.061599973,-0.001517052,-0.104227349,0.009563982,-0.003221956,-0.137833096,-0.147546859,0.132602616,-0.042792769,-0.134348719
-2.090150332,0.013810361,-0.011782004,-0.060722651,-0.092687894,-0.113295909,0.101622618,-0.012900999,-0.040207711,-0.086744803,0.01334798,-1.153896311,-0.000553645,0.06748126,-0.020979785,-0.006395368,-0.123415938,-0.003236821,0.088081275,0.187561673,-0.325499944,0.143718512,-0.029987135,-0.229783228
-1.754314842,-0.084581076,-0.152807919,-0.019497908,-0.10706006,0.01010748,-0.06325242,-0.038538122,-0.035777429,-0.151578144,-0.099448825,-0.71399727,-0.04739606,-0.004864384,-0.046997614,-0.007110275,-0.212376362,-0.004217069,0.065903661,0.124563761,-0.310506053,0.005346199,0.002131596,-0.325468142
-1.658767181,-0.071930793,-0.142975768,0.007443505,-0.099180139,0.038591509,0.090992951,0.091590167,-0.008863258,-0.162215256,0.110008269,-0.807308238,0.004963279,0.01492266,-0.034247841,-0.006673525,0.081086295,-0.003042382,0.034641415,0.163667077,-0.301032679,-0.051682171,-0.010606493,-0.297553576
0.022363742,-0.04943761,-0.297146048,0.03730216,-0.063632192,0.02428642,0.104950869,0.127818282,-0.046340301,-0.253658391,0.056110061,-0.928241966,-0.046540051,-0.047348726,-0.073941281,-0.002407557,-0.048491731,-0.003248163,0.036263921,0.079894841,-0.278594678,-0.058434055,-0.009269738,-0.281019083
-0.318670047,0.037354673,-0.049923725,0.014198097,-0.027104396,0.018512208,0.176572499,-0.025182821,-0.035030325,-0.040307241,-0.040861954,-0.567942536,-0.009012319,0.155615644,0.079289633,-0.001935799,-0.09090473,-8.52E-05,0.079538339,0.100672317,-0.123462027,0.102713913,0.187500466,-0.133987735
-0.139474864,-0.097818207,-0.046205597,0.070775226,0.063180517,0.037740892,-0.00921752,0.154407894,-0.046065276,-0.137972594,0.155247878,-0.493063788,0.042536021,0.108147878,-0.040113283,-0.001461862,0.536361396,-0.001067336,0.019384276,0.244030314,0.280681541,0.025222097,0.201502412,-0.077251621
-1.42769265,-0.12796652,-0.035550186,0.008940946,0.095884612,0.096515766,-0.063182664,0.029131988,-0.06536622,0.024907063,0.048977274,1.051210094,-0.035789506,0.091930215,-0.03656809,-0.002474321,-0.059604856,0.0123057,0.009541961,0.206458495,0.282798041,-0.048481555,0.191480247,-0.022075641
-0.349164912,-0.037519019,-0.119218033,0.029539844,-0.064682123,0.035269311,0.108842068,0.12891282,0.144369753,-0.188088098,0.057636804,-0.61256717,-0.032146697,-0.023026214,-0.049215148,-0.002489912,0.609239422,-0.004562353,-0.079836692,0.164347371,-0.183479245,-0.04119948,0.146310359,-0.200720945
0.130345738,-0.031147017,-0.058045467,0.007900427,0.02551643,0.064174077,0.219779256,-0.027620075,-0.04943133,-0.123103951,0.354602774,1.680992141,-0.006286458,-0.019294836,0.118857174,-0.001715789,0.091544232,-0.001299222,0.007308082,0.412679737,0.031932918,-0.134144885,0.171983926,-0.004345814
-0.057982376,0.000188602,-0.32471231,0.032574594,-0.086823127,-0.013292336,-0.012892574,-0.081961886,-0.073235357,-0.301545197,0.081943005,-0.895492329,-0.049196875,-0.040817695,0.005937013,-0.001950258,0.050130867,-0.008352844,-0.048111019,0.054818503,-0.316403636,-0.069982564,-0.025879064,-0.282617032
-1.651797674,-0.056271055,-0.022805419,-0.074422774,-0.098754343,-0.163405949,-0.040516059,-0.039969878,-0.048363397,-0.121954641,-0.083880282,-1.251252674,-0.023132619,-0.044113764,-0.014528923,-0.005536185,-0.221851984,-0.008073656,-0.01045174,0.092298671,-0.264831159,0.030334323,-0.15487242,-0.247413804
-1.758823985,-0.043794709,0.074450082,-0.020136901,-0.079825598,-0.099377564,-0.040860789,-0.067049236,-0.030397045,-0.05012884,-0.099584141,-1.280027789,-0.034173411,0.002652571,-0.009033497,-0.004412063,-0.203648628,-0.002954928,-0.046884426,0.105863829,-0.277348436,0.012772822,-0.151042051,-0.22052907
-0.07571653,-0.066848673,-0.206862212,-0.00730749,-0.009187421,-0.024915257,0.050049932,-0.027788958,-0.055074404,-0.205746598,-0.079398115,-0.833192256,-0.021611989,-0.013162895,-0.014699065,-0.002232808,-0.200305093,-0.005928606,0.049954308,0.180377273,-0.192100087,0.089735543,-0.085220684,-0.220854082
-0.517396367,-0.088215202,0.0730629,0.023051694,-0.045511347,-0.013333428,0.018568706,0.220574031,0.269944944,0.115677552,0.098385905,-0.403036824,-0.012571468,0.034844244,-0.003290506,-0.002291818,-0.045290536,-0.005997569,-0.002116046,0.095930086,-0.10406186,-0.016959069,-0.048665287,-0.155802913
-1.314766357,-0.028997738,0.089130434,0.009139277,-0.019021747,0.045021937,0.070946982,-0.032993378,-0.048582354,0.069623962,-0.029133695,-0.672019733,-0.04189498,0.046364178,0.012042073,-0.004147585,-0.032591867,-0.004038498,0.102946968,0.144238871,-0.175530716,0.10289648,-0.083342949,-0.147286565
-1.507398734,-0.075083359,-0.118254434,-0.089833976,-0.09762807,-0.133052573,0.013500494,-0.026312239,-0.046170138,-0.152591506,-0.045439051,-0.770855029,-0.011608303,-0.069826241,-0.013036817,-0.005313049,-0.113410124,-0.00514209,0.032188622,0.101342918,-0.276776715,0.054186388,-0.128556379,-0.223596322
-1.258985891,-0.017849638,-0.006291473,0.019966319,-0.063513539,-0.090715727,0.171894508,0.146857451,-0.009646214,-0.127212086,-0.024804174,-0.748342769,-0.003835916,0.080330906,0.032387008,0.068653238,0.037564506,-0.00655295,0.018404406,0.109533555,-0.237572072,0.084841438,-0.092395513,-0.129367405
-0.052201341,-0.099827847,-0.135366043,-0.002701526,-0.064295818,-0.055771843,-0.010904357,-0.030341933,0.254861386,-0.016828245,-0.078846665,-0.791785802,-0.004573634,-0.024972259,0.046476013,-0.002312818,-0.065295853,-0.00428732,0.010981413,0.107483786,-0.182760619,0.077330536,-0.094125677,-0.16902723
-0.126415181,0.026733544,-0.300079722,-0.029671632,-0.053859366,-0.109822619,-0.033088851,-0.091323835,-0.059449881,-0.306143521,-0.133103378,-0.886286355,0.012817167,-0.085488342,0.025012399,-0.001901252,-0.120473605,-0.012279702,-0.116243612,0.051026402,-0.257440434,-0.057849817,-0.178455877,-0.230473039
-0.079026973,-0.044892631,-0.196557153,0.005722936,-0.039360083,0.043822269,-0.011986685,-0.048179352,-0.039060985,-0.19746328,0.132759774,-0.869343571,-0.015644365,-0.013814856,0.003244218,-0.002247343,-0.149178254,0.018539483,-0.071875155,0.224715469,-0.224185265,0.117616547,-0.002263471,-0.178788738
-0.29655196,0.009593822,-0.053126064,0.043790299,0.016931786,0.058356606,0.093291429,0.269745468,0.006420692,-0.061605555,0.154034065,-0.507692535,0.007170117,0.080266824,-0.027329727,-0.002419118,-0.025743006,0.000737737,0.079003228,0.268848216,-0.137510484,0.024601387,0.11526746,-0.057669272
-1.834969286,-0.114757988,-0.096098724,-0.087167194,-0.098190324,-0.148013306,0.109010033,-0.046444343,-0.023999153,-0.133955614,-0.098744648,-0.96023956,-0.022264806,0.002119199,-0.02065331,-0.006439703,-0.209140399,-0.004043793,0.076595239,0.081075594,-0.348076724,0.035614395,-0.111724248,-0.299280454
-1.923522787,-0.087043457,-0.048963796,0.09721274,0.015423176,0.141266923,-0.012939558,-0.027015722,-0.015441884,0.017202027,-0.033744104,-0.453010002,0.028174716,-0.007182396,0.001468702,-0.006120508,0.397552436,-0.004467341,0.076879456,0.188255046,-0.248059134,0.012383749,-0.101383403,-0.197504268
-1.343195035,-0.019932945,-0.070503908,0.021789008,0.035038842,-0.047305994,0.078599194,0.058519354,0.404105592,-0.093014738,-0.056012033,-0.530128178,0.007759368,0.029366267,0.012122033,-0.005493062,0.068072592,-0.007417482,0.100397546,0.181085749,-0.24221318,-0.015606468,0.020120822,-0.181703518
-1.63740016,-0.120699725,-0.116162095,0.067099113,0.021554076,0.030697065,-0.072790788,-0.038770526,-0.012803343,0.042712544,0.066098905,-0.816275784,-0.064029357,-0.060862766,-0.007096361,-0.006529172,0.026116853,-0.009622379,-0.050855332,0.087954068,-0.279982659,-0.065428872,-0.137016526,-0.283227657
-0.143492737,0.052504194,-0.075600364,-0.016240837,-0.051210968,-0.054090822,0.054123377,-0.059091042,-0.073738006,-0.23736898,-0.075568533,-1.213071213,-0.056286734,-0.013967329,-0.041143969,0.015825609,-0.229143164,0.008521545,-0.094775742,-0.062134712,-0.208394044,0.078635443,-0.146277502,-0.084933872
1.361581483,0.121988942,-0.10541441,-0.077900192,0.011210006,-0.015988924,0.071192833,0.017037652,-0.027840391,-0.293988299,-0.078623289,-0.473948183,-0.122058864,-0.056579446,-0.056357964,-0.002199897,-0.104112253,0.013221303,0.039457957,-0.206078087,-0.142441146,0.069836976,-0.065212626,0.062136472
0.646616198,0.177165301,-0.091149065,-0.029269068,-0.015889759,0.021753819,0.035090659,-0.037765782,-0.030577185,0.121936018,-0.017788042,-0.273129145,-0.099349708,-0.002302959,0.078978996,-0.001967183,0.727055399,0.058643191,0.027310887,-0.193688649,-0.079442634,0.007439381,-0.115728691,0.222579487
-0.42759213,0.092908493,-0.054704294,-0.07037332,-0.054325648,-0.058211303,0.054497077,-0.05222147,-0.051937525,-0.18046459,-0.064140148,-1.221970485,-0.046913208,-0.017695265,0.021915935,-0.002291646,-0.223156164,-0.002761642,0.063709888,-0.049774646,-0.131011174,0.035528574,-0.153244598,0.043634108
-0.795067091,-0.277521568,0.003553278,-0.0421131,-0.080524508,-0.003633099,0.101364337,0.011235158,-0.07305726,-0.081236175,0.031340328,-0.940233186,-0.118876408,-0.036755502,-0.042754847,-0.002705965,-0.247892912,-0.013061215,-0.265162955,-0.044925687,-0.326227596,-0.070908314,-0.30678069,0.022703207
-0.361551156,0.151580319,0.047643359,0.039149415,0.014172115,0.043664773,-0.027445633,-0.063911366,-0.071532857,0.036970481,-0.083724746,1.219510067,0.093165237,0.009208529,-0.041602918,-0.002094274,-0.141123024,0.018986938,0.00435958,-0.06831368,-0.147377516,-0.039612981,-0.079630038,0.215318789
-0.108372525,0.134007709,0.010123414,-0.023510261,-0.043642192,-0.008921698,0.132179501,-0.01415086,-0.031422192,0.003148827,-0.039872443,-0.571874206,-0.033016121,0.014093234,-0.012272281,-0.002565314,-0.100678427,-0.005280059,-0.088981542,-0.03814854,-0.154704224,0.078472874,-0.12546402,0.129207665
12.75689961,0.245142857,-0.01433777,0.225901625,0.317499588,0.209022309,-0.007555661,-0.023062149,0.285234837,-0.04031146,0.011970485,-0.505975693,-0.00577855,0.211746371,0.418923828,-0.001921135,0.268593117,-0.009581022,0.286290727,0.010426154,-0.152487036,0.52186853,0.235475207,0.652375447
-0.367197841,0.082712633,0.069736279,-0.085741382,0.068940053,-0.089818946,0.004880713,-0.007611146,-0.01974006,-0.252717188,-0.067759778,-0.775957786,-0.051056891,-0.052477577,0.004546773,-0.002026574,-0.112569934,-0.000306939,0.058406578,0.157616714,-0.180616496,0.029606611,-0.185165898,-0.006567011
1.308992916,-0.060487668,-0.111434899,-0.034163999,-0.083452644,-0.016616215,-0.025054421,-0.07399005,-0.072236635,-0.353681091,-0.11110537,-0.503872451,-0.109623673,-0.013124167,0.003640899,-0.002059888,0.271418569,0.000354307,-0.10103255,0.16861921,-0.192372072,0.009936976,-0.124837305,-0.063597428
