his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,distance
-1.3026596080090083,-1.4499540026090714,1.9749631966195367,-0.8136898868044448,0.48804698561847243,-0.5633580681144386,-0.7427156414070439,0.20385813485896054,1.4561273485836106,0.5224721811254851,1.3149030426879544,-0.7080399222876604,-0.5988426691209249,1.96115521843867,-0.6278496204395615,-0.21369742907288172,1.272155054609821,1.0904816081095459,-0.28500407464660193,0.6283188795271971,-0.32221759876201744,-0.11324983802697222,26835.811078618557
0.06871162098150516,-1.3938329870935302,1.6824702410081547,-0.7417838138443503,-0.4587172574441342,-0.4895765216713928,-0.09384541156779987,0.396676663163791,0.04202707535198013,-0.47614104718191913,0.9650882635185718,-1.1948963680768305,-0.5988426691209249,1.3299303041328374,-0.6278496204395615,-0.21369742907288172,0.4904043381829921,-0.5022405433803467,-0.28500407464660193,-0.38424078210309426,-0.5593272771423013,-0.9885025011461415,25913.92294247932
-0.12591371363101359,-0.7994259358435397,1.83456047077697,-0.616590659334359,1.2894897802341272,-0.6275552470048337,0.3249444637475751,-1.0217140480014684,2.013509352863864,-1.0597363898384953,0.3142881717372298,-0.575747453272358,-0.5098427869056668,-1.120540635322022,-0.6278496204395615,-0.21369742907288172,-0.39434914846392416,0.47048264538068635,-0.21501576024266184,0.12203904871205143,-0.41254509528783984,-0.5091089463521118,22437.78844131492
-0.9908276467779621,-1.0775968714781095,1.8888216272121343,-0.004697847090513146,0.34732194982171877,-0.4355665007457646,-1.013298003966043,0.7114101118485189,-1.523107253121898,0.014702776765514642,0.01627557656722901,-0.4515443727065895,0.7212246452143581,-0.29671632116119373,-0.6278496204395615,1.7921651354554087,-0.5927799676945606,-0.5022405433803467,-0.28500407464660193,-0.38424078210309426,-0.4012541582221121,0.44480119205577845,24280.05741053975
-1.3872556045918494,-1.3623619637658146,1.8553740146869884,-0.8928659802679336,-0.7398670452373464,0.24841977988269937,-0.8435312710559616,-0.2861985009359867,-0.9123317066753721,-0.843102371206296,-1.1090604015092822,-0.8619172125060865,-0.5988426691209249,0.8874601107303574,-0.10449373326945358,-0.21369742907288172,0.3945022100124167,-0.5022405433803467,-0.14680231372247554,0.3751789641196243,-0.38996322115638427,-0.2536355218785252,25379.53109245652
-0.907370073054681,-0.6463586824144735,1.8480755872388208,-0.8517915342139576,-0.5248121200691164,-0.41055069864293453,0.5388640153633661,-0.5141345996016011,0.4019976070709212,0.2505382204366622,0.3159006362037452,-0.6867680171724582,-0.5988426691209249,0.628489549905137,-0.6278496204395615,5.924109571469592,-0.2962758609378252,-0.5022405433803467,-0.28500407464660193,0.3751789641196243,-0.5028725918136623,-0.09078089074125895,23455.43973197788
-0.2091985349701875,0.3760205817982246,0.9939120615204609,0.4157706923934632,-0.1634702288613334,-0.3824003863970993,-0.29636889709322234,-0.017646024210873128,1.1026769944045955,0.1745748475119722,0.5602615173137139,-0.5731872053245686,-0.3137312920495761,0.6945612911854412,-0.6278496204395615,-0.21369742907288172,1.3917422091599907,-0.5022405433803467,-0.28500407464660193,-0.89052061291824,-0.7738550813911296,-0.029994425898072608,21341.073974430587
-0.3350332287126681,3.183142987153223,1.032794295280801,0.9833384444345636,-0.1868813255196243,-0.27070332303193284,0.09303631464507689,0.5184328006068954,-1.2852379978923179,1.1524237463718365,0.9900570189626878,-1.6074839841767758,-0.47481222884625646,-0.45554355440054944,0.45329043946627595,-0.21369742907288172,-0.7556213385003993,-0.5022405433803467,-0.28500407464660193,-0.89052061291824,-0.8190188296540407,1.321077125960028,20263.545364745307
-0.6439852006782241,-1.9161972462460195,2.1829641248330263,-1.2988052355551811,-0.309655527904016,0.31508839946277173,-1.0764745637392665,-0.2444258056199478,0.13441959579855534,-0.8070049084077725,0.10453722212981344,-0.8694586606970648,-0.5988426691209249,0.7703569601374632,-0.6278496204395615,0.7275515549730519,1.7487490283672178,-0.5022405433803467,-0.28500407464660193,0.3751789641196243,-0.017362297987366746,-1.1994402816606846,27480.426217585737
-1.5806247393404975,-2.0854068277435323,2.2251104587220873,-0.8171770682678414,-0.849277810318645,0.24196992247305404,-0.9596315306020564,0.25411875870125983,0.7811231452026581,-0.4289782488744683,-1.016255877800727,-1.6464420233009052,-0.5744371205471026,1.8602740723962918,-0.6278496204395615,-0.21369742907288172,1.9302545065399257,-0.5022405433803467,-0.1830912621484003,1.134598710342343,0.27620206572155614,0.19192781154903749,28600.611003878614
-0.47870585957687756,-2.542918782680193,2.276055897307202,-1.2981772203937347,0.23481333218847694,0.7129903505007985,-0.21826553955681963,2.1825511710178565,-1.0463641010914255,-0.20282414097114831,1.4394946084174622,-1.6318712557549857,-0.5988426691209249,1.4650771847765842,-0.6278496204395615,-0.21369742907288172,2.158783719108666,-0.5022405433803467,-0.20949206950473298,0.7802028287717409,0.00521957614408886,-1.0162096752731298,30270.267677075848
-0.8705967754662766,-1.343724757554429,2.5054123261904424,-1.3538018815610424,-0.297188356760873,1.6495458138060286,-1.0227329385218744,1.3001908864425433,0.8516170321448593,-1.0698438814398914,-0.6837943257399905,-1.3829994416973632,-0.5988426691209249,2.1248670396292857,-0.6278496204395615,-0.21369742907288172,2.282517052690422,-0.5022405433803467,-0.28500407464660193,0.3751789641196243,0.4681479958389288,-1.3877816427733574,29132.840050046067
-1.0134888500409325,-2.2228342042074196,2.5260886174923045,-1.4065105860384848,-0.5488466225664254,0.3870615746694683,-1.1628762552966003,0.1367760020035635,0.4366980982470204,-1.0748513795045052,-1.048503106309876,-1.3975345974727467,-0.5988426691209249,2.177055070437188,-0.6278496204395615,-0.21369742907288172,2.355732404420298,-0.5022405433803467,-0.28500407464660193,0.527062913364168,0.31007487691873953,-1.2771080136337711,30202.319111924637
-1.2554485338471486,-2.620016178138453,2.554962517565054,-1.0262253120373535,-0.849277810318645,0.4583716804228368,-0.06610247829229789,1.321622601710169,-1.0517459955471056,-0.15046671457053865,-1.4069434552830042,-1.521363828165542,-0.5988426691209249,1.7359984497600942,-0.6278496204395615,-0.21369742907288172,2.070317529944365,-0.5022405433803467,0.39471530750507444,1.6408785411574887,0.28749300278728396,-1.3877816427733574,31298.79487994521
-1.8534749300444537,-1.9667342404844033,2.384412317803023,-1.106932714247241,-0.849277810318645,0.6875525951094871,-0.8736916344959257,2.0521099732932617,-1.2604273313559382,-0.7898037109789704,0.08196260858751368,-1.634381335766932,-0.5449424726860386,0.40894167709508955,-0.5480910986017754,-0.21369742907288172,0.2805494417270941,-0.5022405433803467,0.8612707173277792,1.590250558075974,0.2536201915901005,-0.3756903778942344,30282.00416586632
-0.8817121801418952,-1.9786686564707991,2.378397981014153,-1.2420760108827622,-0.849277810318645,1.07574962051244,-1.0435691861338394,0.9624126334894112,-0.3703356570633718,-0.7652309658137532,-1.0217112357503404,-1.629121144914998,-0.5988426691209249,1.4474877270736584,-0.6278496204395615,-0.21369742907288172,2.1365811872961915,-0.5022405433803467,-0.1294050463643042,0.6283188795271971,0.37782049931310635,-0.8777495518839746,28517.077487605533
-0.9091656530375278,-1.606154929887833,2.1784138832013666,-1.1309229687018527,-0.6269366404168941,-0.0024615896401407535,0.47352773577097984,0.1856480832983807,-0.008405780378207392,0.02186224257707623,-0.8853448580721698,-0.8959537350435116,-0.07705719331058408,1.2429909217351702,-0.5306933455819778,-0.21369742907288172,1.3664747598335951,-0.5022405433803467,-0.28500407464660193,0.12203904871205143,0.09554707266991129,-1.2918435960957289,26417.559893306618
-0.5792935231400027,-1.437111299074574,2.105002024903453,-0.5042941259593914,0.9271633267399751,0.5983998931574734,-0.8993897034082234,-0.5236993121353983,-0.07252457668343351,-0.0802912683415122,-0.2654784461802831,-1.3822137343570908,-0.5988426691209249,-0.2271113157807192,-0.6278496204395615,-0.21369742907288172,1.1508091778883522,-0.5022405433803467,-0.28500407464660193,0.12203904871205143,-0.06252604625027795,-0.7778427502763764,24646.043177510088
-0.8212361012775155,-1.02543965110842,2.32988000938375,-0.533806553356023,-0.05613945881885965,0.06167531020904279,-0.6263766917665479,-0.2456734976417425,-0.07145197653441614,-0.5124142029570316,-0.7062817785023413,-1.1127311796178692,-0.5988426691209249,1.030757151956061,-0.5602406923578593,-0.21369742907288172,1.237026014377173,-0.5022405433803467,0.15857156452083526,0.12203904871205143,0.01651051320981666,-1.1815095313605006,25989.86827635385
-0.5249509518786475,-1.4170675235154382,2.4223132278792474,-1.0633347649005362,-0.849277810318645,1.2961900742234027,-0.906275815031893,-0.1862388178774773,-0.030124915234735348,-1.6382759977751025,-1.4069434552830042,-1.615096594477447,-0.5988426691209249,0.5521096270835687,-0.3512676408842294,-0.21369742907288172,1.5380707145612564,-0.5022405433803467,-0.28500407464660193,0.3751789641196243,0.37782049931310635,-1.3877816427733574,27653.144828506844
-1.0177469397145409,-0.3986584406006511,2.0536366372329593,-1.1947377598528117,-0.849277810318645,0.37590995204531513,-1.0499897310496624,1.9305407367168246,-0.5533856003420364,1.092997682494571,-0.9720709726962243,-1.7198986687254119,-0.5988426691209249,0.13135471551771094,-0.6278496204395615,-0.21369742907288172,0.9992777367750817,-0.5022405433803467,-0.28500407464660193,1.6408785411574887,0.01651051320981666,-1.1380314137777952,23150.97443529582
-0.23380401913349919,-1.1908017476020452,2.19224281458063,-0.8795517824478484,-0.27874197645818505,-0.004993309371029577,-0.9774134351159475,0.5584867973840125,0.028619132636017643,0.6247949493804944,-0.5697557896561869,-1.0718187472372696,-0.5988426691209249,0.6332905742477366,-0.6278496204395615,-0.21369742907288172,1.1998685016091886,-0.5022405433803467,-0.28500407464660193,0.3751789641196243,0.22539284892578101,-1.1779543157531651,24249.531917106568
-0.5887444050984993,-0.95978314089293,2.304650440091768,-0.9301918275593799,-0.19946916437027917,0.6472259165389008,-0.852625207492958,-0.2167450931086759,-1.1001529500665508,-0.8384570096785309,0.6933409421734457,-1.260198047054482,-0.5862788581817072,0.097370874316132,-0.23037750507130733,-0.21369742907288172,0.7005404872734714,-0.5022405433803467,-0.23056872050513785,0.3751789641196243,0.03909238734127227,-0.8574395478563942,25257.319850951448
-0.6643838268005764,-0.9078345397303081,2.347944670040635,-0.37144696995487536,0.3586393140722884,0.09048869190820606,-0.28604374296188945,-1.3485270115354442,-0.769886194848003,-0.21856872625021134,-0.0786056912739739,-1.6221781765782628,-0.5988426691209249,-0.8938132534335094,-0.4830435910579183,-0.21369742907288172,-0.9467711002598743,-0.5022405433803467,-0.28500407464660193,-0.38424078210309426,-0.32221759876201744,-0.4568550136418534,26754.787535395582
-0.5094858723101982,-1.0312905019426626,2.3909552828330307,-0.30620238422954127,-0.16069657593471187,0.2021857552733725,-0.2139057951011151,0.24424309294136243,-0.4235257937399933,0.14589937561041913,-0.14185987268121383,-1.3381806063413362,-0.24572651383189428,0.8885832944697625,-0.026162509227130377,-0.21369742907288172,1.3625186086980807,-0.5022405433803467,0.7067815914210097,-0.38424078210309426,-0.41254509528783984,-0.7118109692818774,27533.21453583568
-0.8854406466722438,-0.70122878196478,2.1865866655623374,-0.9667641102864407,-0.646367956862526,0.17891804536567998,-1.0073545971914946,1.9235969464468052,-0.165172279783892,0.1937652032498318,-1.4069434552830042,-1.4985073866271927,-0.5988426691209249,1.0476909957067653,-0.6278496204395615,-0.21369742907288172,1.0598038769271187,0.6337531068550037,-0.28500407464660193,0.12203904871205143,-0.46899978061647885,-1.1672580031497617,24305.446555417748
-0.2656134637308108,-0.5620591746083059,1.9505743928342802,-0.23323105704673602,-0.3605764098157094,-0.21723581347720933,0.73199513546592,0.6145777913800832,0.13063907347238005,0.8066403366781063,0.13768762543657437,-0.6584538337528673,-0.12596672797616634,-0.4801146602107846,0.18091909729788402,-0.21369742907288172,-0.48336713405269616,-0.5022405433803467,-0.2509990433028842,0.12203904871205143,-0.2431810393019228,-1.0360730809901049,23014.849493024813
-0.3158772425983182,-0.5325245010813573,1.8568061353494458,-0.9342603150828214,-0.5220224023055461,0.14359452721565974,-0.5211240810765864,1.409791072275842,-0.5421027046328082,-0.9632278669828468,1.1294865027235297,-1.666227565480098,-0.5988426691209249,1.3115854732699352,-0.6278496204395615,-0.21369742907288172,1.9700402352324353,-0.5022405433803467,-0.28500407464660193,0.527062913364168,-0.19801729103901158,-0.6388542644482665,22563.932155203907
0.34914823289639507,-0.5784630044025375,1.7529284286110065,0.35449558616033766,-0.849277810318645,-0.36220690759120033,0.3774744849283717,1.2619300854062099,-1.1776090434045274,1.4778719489752534,1.4394946084174622,-1.73882003726365,-0.5988426691209249,-0.9395348361363993,1.0856199968768818,3.2718997609712113,-0.9798049432472843,-0.5022405433803467,0.2131669826197105,-0.181728849777036,-0.36738134702492864,1.2453505328694865,21246.36906285111
2.3316943194452886,0.060516311840051934,0.7198671344443323,0.1880468782492385,0.30817288781500224,0.18349925249776453,0.5000819580212301,1.9126833218806456,-1.5215347169933622,1.5044867472825294,1.4394946084174622,1.332748923926049,-0.5988426691209249,-0.3208037894451446,2.3223581462412413,-0.21369742907288172,-0.5394088649450485,0.17050048480995703,-0.28500407464660193,3.8178818136626154,0.1858745691957337,1.5511283241485838,16568.434813554784
0.7896753990821355,0.3939693848401194,0.5436575700345957,0.4608978826625811,-0.4627073626957356,-0.7551659772498728,-0.2820974859556195,0.04445830497600052,1.0806743363282936,0.8634737875907058,-0.22494798897330953,1.1902936929094616,0.3655900768324077,-0.8734201765184949,1.081822291036239,-0.21369742907288172,-1.6758926344305656,1.3793179617171645,-0.009438052315710667,3.7925678221218577,-0.06252604625027795,1.7781953292047983,16492.311409582737
0.953748579166127,0.8684266796487299,0.6166353612023762,2.3581736297322196,6.042444469256018,-1.3408974207033657,2.4575859574900276,0.5357572111023515,0.24004397797556287,0.8527530223855588,1.4394946084174622,1.332748923926049,0.1746953394005916,-1.354324524975879,1.9107872545739966,-0.21369742907288172,-1.6989089182236232,-0.5022405433803467,-0.28500407464660193,3.8178818136626154,0.07296519853845568,2.792236069678987,15991.070622866097
0.17045812990468315,0.5108375607970678,0.7467316078857488,-0.513229466704793,-0.40944654546769027,-0.24188994133276953,-0.5181802678109088,-0.2272184718780871,0.23281002124101371,0.2545818802546173,1.2102512737213293,1.1513570564778541,-0.5988426691209249,1.1266439067266538,-0.6278496204395615,-0.21369742907288172,0.8749134757637997,-0.5022405433803467,-0.1604885479049597,-0.38424078210309426,-0.8811189835155436,0.6030567913479716,16060.98073284578
-0.47283452766820977,-0.9637071829472974,0.5623627129435474,1.0169686571035217,2.303924273546159,-0.6934402390491547,0.1476838378713874,-0.5151312265254666,1.268983507696258,-0.12169948269855108,-0.14450649079284247,1.1851660310434964,0.9787920959884016,-0.566007593806977,-0.3261703873214462,-0.21369742907288172,-0.7438201724148175,-0.5022405433803467,-0.28500407464660193,-0.38424078210309426,-0.9883828856399578,1.661467677644565,14857.492483974736
