his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,lon,lat
36.36363636,35.48098813,154.3960539,0.213375796,0.062622309,33456,0.121538462,0.167550371,0.16330859,0.323353293,0.444444444,0.130434783,0.023758099,0.571052632,0.105263158,0,0.721556886,0,0.073170732,1910,76000,0.119760479,1089018.018,1037119.822
38.69565217,35.87314444,151.1439516,0.486966825,0.194174757,17322,0,0.1492891,0.252369668,0.142857143,0.408163265,0.340047393,0,0.213414634,0,0,0.283410138,0.108294931,0,1920,79000,0.290322581,1086613.133,1040774.62
29.89536622,38.60031395,149.756252,0.085277247,0.018453427,33070,0.019918284,0.315609571,0.194075199,0.331162791,0,0.078237752,0,0.604651163,0,0,0.658604651,0.049302326,0,1920,71000,0.039069767,1088684.529,1041366.734
40.55944056,39.91556902,144.398041,0.227526663,0.044444444,26498,0.242683797,0.200200702,0.229302559,0.431155779,0.542654028,0.351731059,0.031815688,0.282026769,0.141491396,0,0.337688442,0,0.002508781,1920,91000,0.062311558,1088032.795,1042881.147
39.69465649,40.19469339,142.2692105,0.091580502,0.029761905,32484,0.082191781,0.270310192,0.149187592,0.142394822,0.891089109,0.023633678,0,0.660377358,0,0,0.84789644,0,0,1928,95000,0.132686084,1085265.617,1041991.475
51.13636364,39.76054077,139.9108642,0.341500766,0,24093,0.197278912,0.257274119,0.073506891,0.540669856,1,0,0,0.18501171,0.299765808,0.051522248,0.234449761,0,0.036753446,1914,80000,0.466507177,1084844.535,1043778.524
85.24590164,45.79936491,116.4571667,0.309222423,0.105263158,33146,0.212981744,0.314647378,0.032549729,0.545012165,1,1,0,0.315668203,0.516129032,0,0.326034063,0.02919708,0,1993,129000,0.520681265,1075072.7,1049782.201
58.71559633,48.95074151,112.4566627,0.362134689,0.03515625,17574,0.112804878,0.149936468,0.342439644,0.44042838,0.415254237,0.953621347,0.064888248,0.198973042,0.299101412,0,0.089692102,0.081659973,0.020330368,1992.5,107000,0.560910308,1073167.456,1050529.594
61.53846154,53.43471163,114.1134851,0.73006135,0.626760563,7857,0.463687151,0.193251534,0.242331288,0.438679245,1,1,0.05204461,0.097421203,0.444126074,0,0.08490566,0,0,1993,119000,0.740566038,1075322.995,1050770.195
39.02439024,40.8027341,109.520337,0.339366516,0,13327,0.477011494,0.285067873,0.180995475,0.253424658,0,0.972850679,0,0.153374233,0.518404908,0,0.171232877,0,0,1989,131000,0.623287671,1074231.237,1051936.642
48.0620155,50.05523166,117.0670736,0.173228346,0.04,26089,0.082568807,0.125984252,0.241469816,0.341085271,0.919463087,0.940944882,0,0.621323529,0,0,0.620155039,0,0.009186352,1910,34500,0.352713178,1077519.295,1050431.967
36.99421965,36.11970016,112.8813275,0.46996997,0.286764706,18598,0.1678487,0.100600601,0.364864865,0.279693487,0.443514644,0.951951952,0.106145251,0.263888889,0.052777778,0,0.283524904,0,0,1910,25000,0.540229885,1077256.289,1052891.026
36.12565445,46.40477173,112.8464084,0.068877551,0.078512397,37267,0.08852459,0.232142857,0.102040816,0.372972973,1,0.829081633,0.015584416,0.722222222,0,0,0.864864865,0,0,1910,37000,0.172972973,1076754.154,1051522.85
61.29032258,50.15730982,120.3968621,0.417674908,0.129925453,14833,0.260536398,0.097317201,0.239347712,0.538221529,0.70989011,0.792740663,0.186459489,0.300995025,0.299751244,0,0.391575663,0.059282371,0,1910,20000,0.433697348,1083002.394,1052712.411
40.21447721,49.75423533,113.72901,0.341630901,0.221428571,17321,0.19047619,0.2472103,0.182832618,0.436988543,0.174603175,0.760515021,0.139273356,0.32697201,0.041984733,0,0.386252046,0,0.011158798,1900,22000,0.332242226,1079627.1,1052794.753
53.00261097,47.29062301,122.4936233,0.401258851,0.240589198,18611,0.149944873,0.098248286,0.233054075,0.441707718,0.281407035,0.375476009,0.067062818,0.371695179,0.129082426,0,0.441707718,0.034482759,0,1910,36000,0.341543514,1081330.368,1050047.825
54.58715596,44.11377548,121.3135867,0.366300366,0,20474,0.304597701,0.201465201,0.22954823,0.378723404,0.265306122,0.431013431,0.046113307,0.608414239,0,0,0.612765957,0.09787234,0.006105006,1900,27000,0.187234043,1079002.992,1049649.942
46.88172043,44.1084248,138.1123797,0.12289916,0,33697,0.16875,0.205882353,0.089285714,0.282692308,0,0.215336134,0,0.510606061,0,0,0.528846154,0,0,1910,70000,0.115384615,1086850.897,1045155.285
33.18965517,48.22886764,143.7950662,0.043735225,0.06612411,32449,0.044283414,0.134751773,0.234042553,0.283540802,0.371212121,0.211583924,0,0.680359435,0,0,0.543568465,0,0,1945,101000,0.138312586,1089602.135,1045301.98
44.52830189,46.8530073,141.1854479,0.494252874,0,18453,0.217687075,0.210180624,0.167487685,0.241758242,0.088235294,0.082101806,0.078333333,0.285714286,0,0,0.542124542,0.084249084,0,1900,68000,0.091575092,1088254.508,1045882.063
48.65900383,44.92437467,132.0435823,0.209055877,0.085365854,26562,0.297752809,0.132947977,0.278420039,0.460957179,0.606498195,0.387283237,0.051102204,0.433566434,0.020979021,0,0.486146096,0.035264484,0,1910,62000,0.166246851,1089787.92,1052070.434
45.8677686,49.2856743,131.714,0.417490494,0.204771372,17789,0.128712871,0.137642586,0.35513308,0.446300716,0.406896552,0.36730038,0.024428684,0.391498881,0,0.06935123,0.53699284,0.064439141,0.002281369,1910,59000,0.205250597,1088710.417,1052058.324
41.54589372,49.20033431,129.7193159,0.216513761,0.16838488,28005,0.114197531,0.089500861,0.282271945,0.397379913,0.551724138,0.666092943,0,0.615686275,0.062745098,0,0.593886463,0,0,1920,58000,0.174672489,1087268.009,1051720.754
55.44217687,49.12786805,129.6801672,0.484340045,0.099773243,17339,0.267993874,0.061521253,0.214765101,0.584245077,0.56875,0.544742729,0.020737327,0.409736308,0.198782961,0,0.422319475,0,0.011185682,1910,56000,0.297592998,1086792.026,1052364.977
42.04204204,46.10998141,128.5689125,0.046532847,0.015822785,36778,0.102372035,0.083557951,0.209344115,0.213157895,0.720670391,0.174303684,0,0.452054795,0,0,0.565789474,0,0,1920,58000,0.134210526,1088786.417,1053464.791
35.98484848,43.71733622,121.4736915,0.331692913,0.075949367,20717,0.10373444,0.143700787,0.220472441,0.577830189,0.256830601,0.288385827,0.01572327,0.69123506,0.025896414,0,0.726415094,0.113207547,0,1920,54000,0.205188679,1088408.029,1054730.42
57.65765766,51.28874223,121.6311991,0.34109817,0.061696658,21443,0.296127563,0.098169717,0.231281198,0.28959276,1,0.116472546,0,0.359477124,0,0.062091503,0.733031674,0,0,1915,58000,0.226244344,1086986.906,1054341.8
33.04843305,42.20177662,123.0894153,0.114624506,0.236619718,21078,0.09978308,0.197628458,0.335968379,0.285714286,0,0.507246377,0.014005602,0.569682152,0,0,0.649068323,0,0,1920,55000,0.263975155,1089760.236,1054814.474
56.41025641,55.35990589,117.2191344,0.295536791,0.077151335,18329,0.514680484,0.06377858,0.202166065,0.378516624,0,0.600481348,0.057104914,0.115384615,0,0,0.57544757,0,0.004813478,1910,22000,0.345268542,1084650.492,1054386.734
48.51485149,39.37949154,103.2192572,0.554497354,0.143979058,23959,0.281869688,0.250790306,0.144362487,0.474683544,0.649635036,0.849315068,0,0.02056962,0.488924051,0,0.091772152,0,0.023182297,1910,68500,0.555379747,1072525.55,1054932.666
35.29411765,35.81249308,108.6751166,0.104438642,0,53319,0.017094017,0.464751958,0.036553525,0.03539823,1,0.971279373,0,0.575,0,0,0.849557522,0,0.028720627,1988,132000,0.17699115,1074156.455,1053036.172
40.99616858,37.33297839,104.5476682,0.431616341,0.138392857,23476,0.170316302,0.179396092,0.195381883,0.217391304,0.427272727,0.941385435,0.012320329,0.303225806,0.169892473,0,0.43812709,0,0.010657194,1986,118000,0.244147157,1074227.288,1054286.738
65.68914956,44.42754628,109.1963716,0.811748999,0.035190616,8253,0.356617647,0.054521277,0.347074468,0.394265233,0.265225933,0.916888298,0.22697126,0.27753304,0.292217327,0,0.202508961,0.03046595,0.029255319,1900,23000,0.564516129,1080298.813,1056300.119
48.5915493,55.25813328,105.5424969,0.821917808,0.351648352,4604,0.167539267,0.071232877,0.706849315,0.162601626,0.866,0.794520548,0.155597723,0.43537415,0,0.095238095,0.512195122,0.113821138,0,1900,25000,0.073170732,1081679.95,1057372.401
54.63917526,53.83944482,110.309392,0.147887324,0.116972477,19773,0.394383394,0.230633803,0.272887324,0.798342541,0,0.493838028,0.316231343,0.501362398,0,0,0.635359116,0,0,1900,21000,0.016574586,1081904.784,1056110.307
47.2972973,55.45828115,110.5951449,0.540785498,0,7751,0.516666667,0,0.471299094,0.492537313,0.211538462,0.933534743,0.072555205,0.262711864,0,0,0.656716418,0.149253731,0,1900,17000,0.343283582,1081421.763,1055188.274
50,57.6476883,113.9766243,0.665250637,0.190104167,11555,0.266666667,0.007588533,0.480607083,0.31147541,0.357798165,0.930016863,0.125905797,0.386308068,0,0,0.285245902,0.091803279,0,1910,22000,0.521311475,1084033.885,1055859.244
65.73033708,51.27149527,116.5456987,0.56,0.120481928,13592,0.286219081,0.16,0.386,0.300653595,0.764705882,0.762,0.0591133,0.31496063,0.015748031,0,0.37254902,0.026143791,0,1908.5,24500,0.614379085,1085963.034,1056268.599
50.16835017,52.00525587,110.4299013,0.359726295,0.092,17134,0.202702703,0.069158879,0.26635514,0.302816901,0.703125,0.862616822,0.101577909,0.441176471,0.034926471,0,0.215962441,0.035211268,0.100934579,1910,30000,0.230046948,1084688.535,1057442.619
44.57831325,50.1372342,109.0593927,0.542016807,0.180952381,9447,0.137767221,0.176066025,0.301237964,0.666666667,0,0.878954608,0.00798722,0.47080292,0,0,0.611872146,0,0.119669876,1910,33000,0.465753425,1086697.718,1059386.46
55.97484277,45.59142776,108.0084221,0.793548387,0.049586777,8503,0.40569395,0.1617357,0.42209073,0.293193717,0.261627907,0.950690335,0.144086022,0.772727273,0,0,0.670157068,0,0,1910,32000,0.303664921,1085725.994,1059312.178
47.61904762,46.88094336,107.8568975,0.176470588,0.32,20400,0.218934911,0.073529412,0.294117647,0.259259259,1,0.944852941,0,0.097560976,0,0,0.685185185,0,0,1910,30000,0.324074074,1084625.655,1059168.778
55.79399142,45.76929591,106.6683282,0.332920792,0.058035714,25772,0.036259542,0.089108911,0.254950495,0.22962963,0.568306011,0.972772277,0.012594458,0.363636364,0,0.025974026,0.217283951,0,0,1918,30000,0.138271605,1083328.15,1058785.883
52.27272727,47.68613716,108.1495945,0.21415608,0,25159,0,0.130671506,0.303085299,0.216216216,0.741935484,0.77676951,0.035320088,0.495575221,0,0,0.548262548,0.069498069,0,1920,54000,0.108108108,1089661.648,1059713.189
42.12121212,51.03524449,118.231482,0.6048,0.214574899,15935,0.187122736,0.144,0.430933333,0.557911909,0.15,0.9728,0.028223575,0.453216374,0.254385965,0,0.409461664,0.081566069,0,1923,44000,0.438825449,1088638.999,1057391.515
57.00934579,48.17586458,109.2175045,0.045936396,0,20604,0,0.097173145,0.439929329,0.191780822,0.16064257,0.913427562,0.164,0.093023256,0.162790698,0,0.45890411,0,0.045936396,1924,47000,0,1087903.5,1059505.305
46.15384615,35.43452462,101.188271,0.358251058,0.217241379,20896,0.425287356,0.163610719,0.365303244,0.4765625,0.505791506,0.909732017,0,0.284866469,0,0,0.33984375,0,0,1910,35000,0.40625,1076879.333,1057053.069
33.5078534,40.02880051,101.9841751,0.155120482,0,19330,0.107216495,0.30873494,0.195783133,0.473913043,0,0.899096386,0.055722892,0.558064516,0,0,0.760869565,0,0,1900,50000,0.147826087,1075157.266,1056520.063
27.63819095,41.19827005,97.48558989,0.040345821,0,45621,0.151975684,0.126801153,0.051873199,0.035211268,1,0.636887608,0.027355623,0.19843342,0.140992167,0,0.440140845,0,0.031700288,1900,54000,0.281690141,1074127.512,1057015.553
65.32663317,39.33023289,96.9125501,0.395807645,0.03525641,20817,0.045627376,0.132555673,0.2873807,0.032520325,1,0.769883351,0.008383234,0.227160494,0.051851852,0,0.474254743,0,0.139978791,1920,56000,0.276422764,1076572.569,1064288.769
48.08362369,46.99336966,95.4643,0.180041152,0.063291139,43770,0.288762447,0.327160494,0.134773663,0.277310924,0.225806452,0.933127572,0.084862385,0.700917431,0.034862385,0,0.722689076,0,0,1900,55000,0.289915966,1077985.021,1063841.221
52.67857143,45.95630209,96.9301045,0.220760234,0,27356,0.144259078,0.070422535,0.216901408,0.222222222,0.553191489,0.966901408,0,0.14600551,0,0,0.310502283,0,0,1919,52000,0.354642314,1077432.878,1062514.702
33.19502075,50.1231421,97.19392506,0.094373866,0.080838323,31093,0.230769231,0.359346642,0.130671506,0.25566343,0,0.914700544,0,0.783098592,0.022535211,0,0.686084142,0,0,1920,58000,0.200647249,1076463.814,1063178.891
41.40969163,42.58371886,98.01348877,0.424290221,0.137809187,15285,0.335748792,0.154574132,0.285488959,0.515021459,0.234939759,0.695583596,0,0.333333333,0,0,0.519313305,0,0,1900,35000,0.60944206,1076691.027,1060101.334
39.61538462,45.53868803,97.95718466,0.170977011,0.120743034,21773,0.121082621,0.319011815,0.226638024,0.491349481,0.312796209,0.817400644,0.01416122,0.101895735,0.063981043,0,0.259515571,0,0.252416756,1900,41000,0.498269896,1077909.813,1059827.709
58.21917808,41.70165032,97.44255652,0.073834197,0.149350649,22806,0.109589041,0.159326425,0.243523316,0.489270386,0.520231214,0.983160622,0,0.27680798,0.054862843,0,0.69527897,0.042918455,0,1910,40000,0.08583691,1077067.265,1061588.222
44.27480916,38.6563425,97.84536168,0.40239521,0.052132701,20942,0.189935065,0.379640719,0.164071856,0.668918919,0,1,0.008838384,0.183673469,0.376623377,0,0.522522523,0,0,1900,36000,0.362612613,1076459.281,1058723.237
40.83969466,38.49663538,90.33061451,0.663636364,0.194805195,18258,0.299107143,0.148484848,0.012121212,0.674157303,0,1,0,0.303418803,0,0,0.443820225,0,0,1920,32000,0.775280899,1083434.19,1063461.841
36.09756098,43.744941,89.91465619,0.313929314,0.202797203,18488,0.222222222,0.16563147,0.161490683,0.053278689,0.276315789,1,0,0.446096654,0,0,0.540983607,0,0,1918,32000,0.631147541,1082805.049,1063427.479
43.61702128,48.44668114,94.49720702,0.119815668,0.002364066,81451,0.146341463,0.126728111,0.286866359,0.498607242,0.785046729,1,0,0.462915601,0,0,0.473537604,0,0,1910,34000,0.298050139,1079177.135,1062889.607
52.48618785,41.66653511,94.46133082,0.25984252,0.069767442,31263,0.291891892,0.17847769,0.217847769,0.308510638,0.470588235,1,0,0.408730159,0.317460317,0,0.393617021,0,0,1920,31000,0.239361702,1081136.853,1061612.871
36.58536585,45.37276351,91.79976537,0.262187088,0.324675325,17957,0.047882136,0.177545692,0.251958225,0.683046683,1,0.754569191,0,0.39039666,0.123173278,0,0.312039312,0,0.009138381,1900,36000,0.459459459,1080847.812,1063490.915
50,47.28086889,104.0574013,0.288848263,0.247311828,24182,0.163814181,0.323583181,0.219378428,0.245059289,0.148514851,0.992687386,0.011650485,0.437931034,0.055172414,0,0.577075099,0,0.018281536,1910,31000,0.482213439,1081938.017,1059009.424
41.74757282,40.63189884,93.71633187,0.491631799,0,15798,0.114967462,0.078451883,0.418410042,0.095115681,0.476489028,0.987447699,0.162192394,0.124481328,0.074688797,0,0.380462725,0.269922879,0,1918,29000,0.503856041,1082735.568,1060841.919
46.66666667,45.1821523,95.56873809,0.299007444,0.15443038,17423,0.12593985,0.146401985,0.253101737,0.357923497,0.493421053,1,0.010498688,0.120805369,0.163310962,0,0.31147541,0,0,1910,33000,0.428961749,1079838.234,1061175.959
36.50793651,46.23805204,101.5348319,0.052092229,0.08993576,33914,0.251173709,0.242527754,0.261315115,0.317427386,0.092465753,0.994876174,0.021636877,0.386172007,0,0,0.609958506,0,0,1900,35000,0.087136929,1079738.791,1059400.402
52.19123506,42.02975727,97.14161113,0.558095238,0,15493,0.212707182,0.068571429,0.217142857,0.320143885,0.859649123,1,0.081904762,0.627345845,0,0.050938338,0.586330935,0,0,1917,33000,0.111510791,1086045.947,1063337.577
32.46753247,44.86612607,97.25,0.602941176,0,21126,0.147058824,0.173529412,0.267647059,0.340659341,1,1,0,0.341584158,0.103960396,0,0.741758242,0.115384615,0,1920,29500,0.296703297,1084130.82,1061007.704
40,44.91439258,97.31951203,0.07771261,0.08677686,15292,0.229398664,0.183284457,0.278592375,0.452261307,0.110526316,0.976539589,0.214506173,0.506329114,0.046413502,0,0.412060302,0.115577889,0,1920,30000,0.381909548,1085291.591,1061084.11
34.03614458,40.35805405,91.35022188,0.237042683,0.295825771,19474,0.211937716,0.285823171,0.115091463,0.355513308,0.183673469,0.972560976,0.038871951,0.441860465,0,0,0.657794677,0.081749049,0.131859756,1925,35000,0.287072243,1084527.994,1063505.807
46.1971831,44.71629519,100.4549046,0.211948791,0.028571429,22564,0.191919192,0.109219858,0.338297872,0.201267829,0.861904762,0.987943262,0.036021926,0.46514936,0.042674253,0,0.374009509,0,0.00212766,1925,39000,0.350237718,1088445.909,1063590.488
52.38095238,46.67416164,96.62300673,0.340839304,0.063451777,20426,0.22875817,0.042988741,0.331627431,0.531976744,1,0.830092119,0,0.483173077,0,0,0.25,0,0.006141249,1920,41000,0.569767442,1088458.814,1061331.511
53.62903226,46.2098986,100.25,0.450738916,0.116402116,17241,0.180851064,0.133004926,0.285714286,0.570588235,0.181034483,0.963054187,0,0.423809524,0,0,0.317647059,0,0,1923,39000,0.094117647,1087405.514,1064245.391
47.53363229,49.42658026,98.2714102,0.229950319,0.15049505,18328,0.159436009,0.106458481,0.212916962,0.551894563,0.31358885,0.973740241,0.026354319,0.529235382,0,0,0.537067545,0.074135091,0.004968062,1920,39000,0.390444811,1087115.366,1061941.188
30.8411215,43.17056947,100.8424971,0.536420102,0.105968331,17143,0.114837398,0.068012752,0.306057386,0.421974522,1,0.858129649,0.029034059,0.576704545,0,0,0.323248408,0.049363057,0.005844846,1924,44000,0.25955414,1089585.857,1064325.493
37.79904306,42.16307383,99.0402735,0.175990676,0.25862069,18331,0.280163599,0.062937063,0.233100233,0.176678445,0.191860465,1,0.01547619,0.671686747,0,0,0.356890459,0,0,1920,41000,0.243816254,1089621.924,1062845.17
39.23303835,47.48424091,99.13827758,0.43431221,0.099099099,23367,0.070588235,0.095744681,0.317629179,0.21942446,1,0.846504559,0,0.529616725,0.031358885,0,0.370503597,0,0.016717325,1920,41000,0.284172662,1089983.139,1061556.018
41.15942029,42.86344672,80.05866257,0.465135357,0.06284153,17774,0.428057554,0.163248564,0.247744053,0.341232227,0.394736842,0.919606235,0.061036789,0.377181208,0.136912752,0,0.428120063,0.014218009,0.007383101,1920,43000,0.447077409,1083141.766,1068890.331
46.05809129,47.26778759,83.60358034,0.436090226,0.086614173,20774,0.147448015,0.193984962,0.17443609,0.267857143,0,0.956390977,0.272141707,0.453968254,0,0,0.671428571,0,0,1920,46000,0.325,1079522.859,1067716.838
50.81967213,47.35766595,80.55749579,0.200612557,0.109414758,27371,0.057934509,0.050535988,0.300153139,0.222222222,0.31122449,0.477794793,0,0.249201278,0.159744409,0,0.513888889,0.072916667,0.009188361,1915,152000,0.322916667,1079365.396,1070775.138
38.73873874,40.75313317,73.57536181,0.325816485,0.162337662,15436,0.295302013,0.166407465,0.379471229,0.595197256,0.945626478,0.958786936,0.003246753,0.133971292,0.377990431,0,0.123499142,0.010291595,0,1950,35000,0.370497427,1081911.265,1070486.38
36.76975945,40.6509944,81.18390162,0.332857143,0,12681,0.369606004,0.261428571,0.201428571,0.639344262,0.090909091,0.875714286,0.106481481,0.374193548,0.083870968,0,0.475409836,0.106557377,0.014285714,1920,46000,0.409836066,1081202.197,1068521.398
36.64772727,43.59583674,77.34357236,0.173492182,0.044802867,23727,0.152199762,0.153387937,0.306775875,0.251559252,0.490291262,0.950856292,0.09478673,0.386454183,0,0,0.577962578,0.014553015,0,1920,44000,0.243243243,1080558.672,1069894.752
46.84095861,40.91406918,87.54636718,0.456452638,0.055258467,13533,0.170967742,0.086404066,0.367217281,0.225746269,0.863888889,0.99047014,0.06028076,0.510176391,0.075983718,0,0.343283582,0,0,1920,44000,0.220149254,1085811.006,1066364.361
46.11398964,61.93837733,91.53357579,0.186234818,0.086580087,21063,0.141880342,0.102226721,0.356275304,0.146608315,0.78041543,1,0,0.660305344,0,0,0.695842451,0,0,1928,63000,0.282275711,1088089.337,1066013.261
39.01345291,49.01820101,88.54676442,0.247191011,0.07480315,26736,0.121621622,0.200374532,0.191011236,0.351694915,1,0.861423221,0,0.379310345,0.117241379,0,0.474576271,0,0.009363296,1928,60000,0.411016949,1087027.405,1066007.785
